Tensometr 1,Tensometr 2,Tensometr 3
1274,503,989
1294,517,998
1302,532,983
1382,531,999
1578,543,1008
1701,576,1056
1788,571,1076
1637,600,1145
1671,571,1080
1525,556,1042
1534,550,1034
1401,563,951
1381,539,940
1465,527,912
1427,502,897
1367,479,877
1418,504,903
1400,501,895
1338,501,882
1308,517,888
1305,552,902
1417,585,890
1326,543,938
1326,536,923
1293,523,926
1336,544,891
1238,545,885
1398,675,884
1370,649,898
1509,630,859
1449,635,852
1461,650,802
1413,692,791
1343,653,771
1200,691,775
1121,668,746
1006,641,736
954,623,723
866,641,727
861,650,738
802,613,732
817,628,732
789,654,743
904,629,744
888,620,764
978,691,797
997,721,813
1095,716,842
1061,678,835
1202,648,843
1181,667,868
1229,706,859
1152,692,892
1235,702,905
1275,638,906
1378,658,930
1321,681,926
1356,636,924
1311,627,975
1362,601,950
1482,593,960
1582,599,978
1494,593,992
1514,585,1007
1654,546,1094
1649,512,1088
1597,553,1091
1490,527,1074
1449,533,1068
1387,556,1049
1315,520,1027
1378,518,1068
1432,466,1060
1629,488,1097
2027,521,1151
2578,580,1202
2697,692,1331
2904,759,1560
3041,810,1602
2927,793,1547
2809,767,1568
2812,736,1562
2702,702,1639
2472,699,1639
2549,685,1751
2592,669,1695
2651,718,1840
2836,709,1802
2813,775,2020
2853,809,1955
2950,964,1990
2944,981,1977
2803,979,2144
2719,914,2156
2725,1045,2173
2638,1031,2210
2736,1013,2252
2714,1019,2218
2755,1123,2228
2742,1007,2128
2930,1218,2132
2936,1158,1940
3017,1538,1958
3029,1728,1802
3393,2611,1862
3016,2243,1622
2974,2761,1479
2530,2325,1346
2680,1799,1248
2608,1687,1203
2644,1648,1183
2403,1565,1168
2722,1970,1179
2911,1815,1198
2886,1896,1202
3038,2041,1219
3342,2474,1290
3158,1516,1248
2972,1496,1194
3184,1361,1145
2988,1264,1147
2805,1168,1154
2994,1032,1145
2649,988,1163
2555,930,1125
2647,880,1124
2693,840,1126
2645,762,1151
2607,741,1145
2568,714,1146
2561,725,1150
2508,725,1154
2345,720,1109
2000,719,1150
2232,701,1196
2075,627,1216
2163,711,1258
1807,569,1192
1955,623,1201
1625,545,1103
1674,536,1155
1443,498,1041
1457,545,1101
1359,477,1036
1426,560,1054
1433,486,992
1623,577,1055
1709,497,1031
1809,592,1082
1938,522,1074
2058,537,1095
1913,497,995
1838,515,998
1695,508,950
1682,492,938
1519,497,904
1556,532,894
1475,497,878
1352,488,902
1353,501,878
1363,496,914
1358,457,1039
1324,502,884
1311,526,891
1401,569,880
1468,545,879
1423,576,896
1392,525,900
1372,544,909
1397,551,885
1384,569,910
1419,562,905
1380,602,905
1381,628,833
1404,624,831
1450,609,790
1338,669,791
1290,609,785
1209,672,773
1150,672,743
1009,642,740
936,608,728
913,582,724
862,616,735
812,618,730
787,643,734
784,696,740
830,689,745
851,667,765
880,746,797
950,804,815
968,748,829
1041,684,830
1078,682,843
1134,674,834
1078,683,854
1131,665,852
1188,663,898
1238,593,880
1241,582,885
1269,591,890
1258,618,920
1281,570,909
1359,614,935
1383,577,957
1430,575,983
1558,599,970
1558,617,1046
1606,615,1090
1642,632,1177
1532,665,1145
1529,703,1202
1332,651,1082
1378,666,1108
1247,626,1023
1247,649,1040
1210,589,980
1206,618,991
1221,615,931
1292,675,976
1469,667,965
1600,846,1031
1845,885,1034
1841,1011,1065
1749,839,987
1737,885,1003
1619,755,1005
1587,696,976
1456,666,967
1513,609,964
1426,554,888
1391,593,881
1418,558,881
1332,613,871
1315,565,871
1307,628,919
1351,621,965
1424,649,991
1424,636,897
1418,595,893
1376,589,883
1373,567,884
1375,626,852
1455,667,892
1469,653,874
1504,641,870
1586,652,842
1534,642,816
1653,688,811
1485,667,804
1335,671,792
1132,692,775
1054,676,761
976,661,739
884,595,737
879,674,741
821,605,738
824,661,746
812,745,749
894,711,763
869,661,771
916,689,804
942,736,836
1019,726,852
994,698,850
1101,698,830
1087,700,861
1163,726,859
1119,753,868
1277,652,879
1246,642,898
1259,591,891
1322,610,908
1278,568,910
1303,588,921
1399,553,927
1472,560,954
1552,601,933
1583,622,972
1517,581,976
1607,574,1068
1522,521,1074
1583,658,1128
1476,541,1058
1460,550,1065
1316,483,1002
1339,514,1008
1262,455,942
1239,466,946
1194,448,886
1264,470,910
1299,485,897
1534,516,927
1644,535,942
1718,590,984
1670,609,979
1682,590,962
1558,588,939
1479,582,889
1448,557,862
1418,570,897
1434,551,808
1337,558,805
1314,548,807
1279,539,814
1264,556,801
1260,525,795
1279,580,806
1344,664,816
1326,694,831
1305,708,846
1324,741,858
1285,854,829
1301,816,849
1224,869,843
1243,1013,883
1310,1150,836
1295,1089,860
1350,1389,828
1385,1272,776
1260,1863,768
1214,2063,775
1280,2426,777
1125,2536,767
1001,2545,734
941,2622,731
907,2654,730
847,2767,733
835,2849,737
788,2937,736
813,2911,737
817,2842,750
884,2821,753
861,2605,793
955,2588,811
956,2251,827
1053,1776,828
1032,1716,842
1133,1519,838
1079,1571,850
1095,1300,841
1114,1329,864
1223,1097,860
1219,1100,863
1233,971,883
1211,993,906
1228,828,891
1264,885,914
1261,800,907
1277,807,939
1285,745,933
1296,753,979
1389,661,995
1390,668,1065
1348,670,1023
1292,683,1079
1241,600,1009
1172,580,985
1127,562,942
1077,540,943
1077,544,912
1071,542,887
1083,582,883
1144,604,858
1215,670,886
1266,658,910
1377,734,948
1347,707,948
1354,617,943
1263,649,905
1263,640,911
1223,620,849
1209,625,847
1200,576,828
1184,574,852
1179,536,808
1188,531,823
1200,550,808
1161,513,807
1185,614,793
1205,638,832
1258,565,816
1240,565,837
1283,545,820
1196,549,855
1258,578,825
1172,573,816
1245,609,817
1253,653,837
1427,704,825
1452,671,811
1605,778,757
1508,749,759
1381,836,749
1345,804,738
1145,833,732
1029,812,722
955,807,717
898,752,713
854,738,706
827,670,715
835,675,708
807,738,714
871,778,731
854,724,736
906,803,769
929,823,798
1026,878,809
1053,828,813
1098,865,832
1144,764,832
1182,749,822
1172,821,837
1193,783,839
1170,757,836
1182,761,848
1238,721,848
1291,705,848
1306,679,860
