Tensometr 1,Tensometr 2,Tensometr 3
873,767,743
818,744,719
838,938,704
784,924,707
814,856,709
748,755,716
773,818,732
728,765,749
832,919,773
878,951,796
1033,947,839
1049,863,837
1169,858,823
1117,887,841
1217,734,846
1328,655,859
1363,695,856
1288,625,874
1321,585,872
1450,604,897
1437,590,915
1467,543,1025
1327,601,976
1227,579,943
1113,549,887
1046,512,830
1028,495,806
1030,543,778
1067,596,778
1115,702,802
1169,743,811
1118,719,790
1086,712,798
1098,744,765
1112,692,775
1172,715,764
1125,735,778
1124,734,770
1159,902,806
1137,906,838
1175,882,885
1267,999,887
1252,1179,960
1347,1274,977
1434,1444,949
1677,1463,870
1776,1582,854
1739,2338,849
1530,2192,838
1397,1680,809
1235,1404,815
1295,1484,823
1323,1559,835
1622,1496,864
1799,1627,930
1962,1730,956
1940,1516,952
1908,1271,954
1922,1370,990
1918,1144,992
1898,1138,1003
2070,974,993
1904,913,1055
1748,777,1056
1853,803,1088
1688,747,1127
1907,723,1253
1690,787,1183
1506,748,1138
1362,688,1061
1304,679,1029
1206,658,1000
1222,721,989
1312,759,969
1365,884,935
1390,825,923
1264,810,878
1139,769,859
1126,705,817
1115,695,792
1137,690,786
1086,731,789
1003,629,755
1037,678,771
974,630,796
979,647,816
996,638,826
948,603,839
958,636,826
1001,628,805
1029,615,753
1017,662,739
994,597,715
886,692,702
847,674,699
785,618,716
803,691,736
784,667,747
905,803,781
965,861,822
1058,859,841
1104,771,833
1145,781,835
1117,800,845
1237,677,856
1293,622,864
1434,626,859
1258,585,877
1247,544,873
1373,559,924
1310,545,939
1448,537,1028
1254,535,972
1200,540,944
1055,491,873
1019,482,844
974,469,799
965,499,804
990,505,786
992,558,815
991,548,816
956,537,803
928,508,785
890,422,757
898,468,754
922,520,753
893,454,749
859,424,755
878,432,770
835,444,794
830,463,823
814,477,822
837,537,841
848,521,826
912,537,807
931,512,763
906,523,773
825,605,751
835,622,737
805,583,758
794,560,770
786,584,766
808,625,780
906,685,814
985,682,881
1070,688,883
1130,734,876
1171,733,860
1195,814,867
1227,719,880
1362,636,894
1456,633,895
1282,599,928
1249,580,929
1357,567,949
1305,528,991
1404,505,1104
1249,514,1057
1130,514,1002
1053,471,951
1000,474,904
974,464,847
979,498,859
975,548,843
1010,636,865
1029,642,882
970,620,858
952,660,836
924,639,820
902,629,789
874,686,792
868,738,763
845,744,783
878,748,783
836,745,809
879,771,828
880,858,821
863,1098,834
900,1124,830
974,1029,802
979,1019,769
1024,1004,771
911,983,762
881,1053,742
863,858,727
842,839,750
850,850,748
887,961,769
971,949,796
1054,1032,861
1086,835,866
1243,853,844
1150,759,837
1286,745,838
1267,646,835
1426,612,875
1421,590,879
1295,544,897
1281,546,900
1298,537,912
1295,508,954
1359,479,1023
1235,497,1004
1118,477,951
1037,453,910
986,439,870
955,417,830
939,465,823
1027,485,813
1030,540,849
996,542,830
971,541,829
955,540,790
949,532,767
918,556,778
896,543,776
856,544,756
863,568,800
874,535,790
834,539,815
863,562,801
857,562,801
909,569,797
946,559,792
991,579,782
1015,577,748
1011,557,750
933,666,731
920,661,718
861,597,717
823,624,724
803,654,733
870,731,751
915,767,775
1028,895,820
1053,740,842
1255,731,834
1165,709,831
1385,708,839
1356,641,878
1519,610,883
1550,600,889
1325,571,885
1411,560,908
1370,546,912
1281,514,949
1307,482,1009
1172,500,1019
1080,495,949
1006,443,951
996,424,926
1038,419,938
1179,419,953
1360,475,1033
1585,615,1142
1678,661,1209
1688,608,1232
1692,582,1171
1633,528,1183
1611,495,1166
1647,500,1222
1659,503,1302
1885,519,1304
2013,619,1414
1942,616,1416
1953,745,1464
2186,717,1537
2278,800,1728
2126,822,1653
2241,836,1665
2495,1004,1813
2526,836,1677
2503,1397,1695
2473,1731,1587
2258,1212,1416
2360,1434,1390
1958,1306,1313
2361,1684,1361
2522,1939,1479
2609,1928,1616
2527,1555,1550
2662,1291,1396
2550,1102,1363
2545,908,1297
2382,802,1253
2310,745,1182
2174,706,1206
1845,654,1087
1886,677,1091
1606,576,1099
1584,507,1150
1425,538,1088
1285,506,1035
1159,466,967
1101,448,947
1045,410,892
1058,409,883
1111,414,875
1137,453,895
1110,443,885
1023,444,837
1037,459,827
1010,442,801
996,464,816
997,491,810
950,539,804
911,534,797
997,540,805
919,604,809
912,569,835
921,618,831
941,653,835
998,619,835
1030,638,816
1024,679,792
1052,760,779
1030,932,770
934,876,739
936,781,731
871,761,741
888,740,754
869,812,770
979,902,803
1004,999,840
1101,962,892
1121,829,870
1188,751,847
1281,784,864
1354,684,858
1393,597,863
1437,595,856
1404,573,877
1304,541,873
1399,552,892
1325,554,903
1423,520,1017
1260,531,952
1172,536,934
1039,488,867
1001,463,838
969,444,782
970,496,778
1037,517,755
1058,599,795
1042,629,813
1019,568,770
985,560,756
930,544,732
924,513,736
909,622,754
894,577,750
878,581,752
925,689,762
826,636,790
875,604,796
902,632,808
910,684,818
942,679,828
1015,719,805
1027,704,768
1047,713,766
979,720,758
927,965,737
928,761,729
849,801,754
858,786,757
878,853,775
939,839,790
1004,887,839
1078,1015,864
1144,884,872
1156,799,863
1236,810,872
1256,684,881
1377,653,879
1450,631,876
1348,592,916
1264,572,894
1360,581,935
1271,544,964
1386,517,1084
1238,550,1008
1143,529,972
1044,495,906
1017,474,887
968,457,841
955,491,840
996,498,796
978,570,836
1008,640,805
1004,648,791
1003,655,774
984,630,757
981,669,751
954,666,754
904,673,743
875,704,753
890,781,767
848,799,791
914,842,789
894,959,790
915,1166,803
951,1358,802
1006,1847,782
1007,1831,761
1000,2365,750
920,2436,745
905,2534,743
848,2667,739
842,2672,750
816,2640,753
860,2968,778
900,2972,814
1006,2956,879
1043,2185,894
1177,1699,875
1132,1466,860
1340,1208,859
1274,1042,854
1440,901,874
1414,857,868
1222,749,864
1251,709,872
1205,671,877
1264,577,921
1275,571,993
1135,558,972
1051,555,930
947,509,870
895,488,833
882,473,791
871,519,793
909,557,783
910,676,784
939,652,770
947,655,756
920,695,742
914,629,742
887,650,742
891,666,763
892,603,737
895,640,750
957,650,756
919,666,769
984,688,775
958,655,780
1048,728,803
1092,798,812
1173,1048,763
1131,1133,748
1183,1027,737
1107,1150,729
1010,1160,720
937,929,726
932,931,759
928,911,756
979,912,775
1003,1006,813
1156,1174,861
1174,1044,872
1436,956,855
1282,961,856
1433,945,857
1408,765,880
1611,719,873
1582,774,892
1447,654,902
1510,669,929
1480,663,974
1579,612,1041
1585,646,1082
1444,723,1115
1307,656,1071
1211,659,1046
1172,652,1018
1218,688,990
1315,748,1038
1494,906,1105
1677,1265,1151
1701,1098,1075
1827,1058,1069
1814,1139,1010
1704,964,1020
1677,1096,1002
1608,1111,1005
1610,1085,1001
1640,1355,986
1769,1391,982
1691,1178,1006
1744,1374,1004
1749,1408,1058
1807,1843,1059
1755,1907,1054
1801,1818,946
1636,1721,880
1535,2141,861
1463,2042,842
1173,1748,787
1042,1378,765
1037,1191,768
995,1166,772
1133,1292,815
1167,1305,838
1250,1411,887
1257,1167,901
1260,1084,871
1407,1101,861
1242,980,860
1356,862,860
1374,772,859
1342,735,840
1360,658,861
1521,621,852
1470,613,839
