Tensometr 1,Tensometr 2,Tensometr 3
1744,2134,966
1712,1962,969
1691,1523,944
1691,1523,968
1653,1473,974
1771,1600,973
1742,1265,942
1891,1144,900
1711,1081,897
1774,927,867
1578,887,856
1638,858,873
1551,850,881
1552,688,844
1526,713,850
1573,675,862
1526,653,870
1347,633,872
1364,616,888
1341,617,863
1371,604,877
1401,617,906
1403,604,948
1327,546,984
1459,542,1029
1505,512,1037
1465,558,1053
1386,518,1036
1254,501,1008
1245,488,967
1167,482,958
1148,476,932
1078,469,893
1107,457,896
1123,469,873
1151,470,891
1245,514,865
1300,550,859
1349,593,876
1391,609,926
1297,570,906
1283,545,904
1219,575,843
1206,589,850
1158,544,826
1161,574,827
1122,526,796
1131,582,816
1129,570,785
1089,562,802
1099,537,785
1107,556,797
1124,587,801
1149,569,813
1130,565,806
1147,557,828
1166,618,804
1094,622,812
1040,656,821
1106,718,817
1206,735,783
1164,783,790
1239,839,739
1161,873,738
1152,877,723
1114,899,725
1004,956,724
919,860,715
898,826,706
846,863,721
826,822,722
777,727,720
800,1013,730
742,850,731
790,868,735
796,793,754
847,854,777
857,926,796
953,965,825
948,894,825
1067,775,808
1154,750,805
1115,768,817
1052,805,821
1186,837,819
1161,818,842
1186,743,843
1224,753,853
1323,733,862
1300,695,885
1318,648,874
1368,599,878
1344,609,876
1391,595,890
1410,603,899
1349,581,920
1403,544,953
1416,518,1045
1413,591,1026
1285,518,1017
1240,549,988
1136,488,947
1147,491,960
1081,450,900
1074,463,898
1076,443,851
1097,490,872
1132,479,857
1171,571,890
1237,645,867
1261,694,887
1307,702,881
1316,692,880
1246,653,835
1204,726,844
1223,740,804
1208,653,804
1173,651,787
1195,643,789
1221,646,775
1198,633,794
1161,591,770
1162,646,789
1172,634,781
1208,632,802
1154,650,780
1161,644,819
1169,663,782
1167,652,816
1118,683,783
1143,716,815
1192,751,804
1190,848,813
1280,813,802
1191,841,771
1206,848,744
1180,813,774
1108,933,739
991,928,727
1003,1023,721
890,956,722
884,879,718
801,849,718
782,851,728
780,1012,722
793,931,723
810,936,737
860,889,764
907,942,778
994,1016,806
1035,1055,849
1039,906,836
1079,831,823
1191,814,821
1133,823,825
1106,862,827
1306,824,823
1229,834,853
1319,707,846
1286,718,862
1388,737,862
1427,749,889
1434,685,881
1384,662,900
1388,648,881
1410,656,899
1496,634,920
1390,644,963
1477,629,960
1536,622,1058
1425,632,1036
1403,717,1080
1240,672,1006
1172,681,977
1084,659,908
1081,663,909
1053,612,863
1060,643,864
1062,630,808
1088,734,847
1133,721,825
1194,831,860
1328,1057,865
1297,1164,902
1238,1183,895
1194,1237,860
1164,1390,844
1116,1373,821
1110,1400,800
1094,1533,812
1128,1525,794
1108,1666,786
1081,2241,786
1040,2454,790
1012,2994,768
1007,2797,775
986,2765,770
998,2741,785
959,2723,771
994,2699,776
990,2685,769
967,2638,779
953,2545,768
958,2531,778
972,2502,755
1007,2485,740
1047,2434,712
998,2394,717
1003,2365,707
936,2352,707
904,2289,692
884,2229,678
822,2183,675
810,2000,689
756,1952,681
741,1860,686
737,1675,699
750,1605,697
753,1582,692
793,1498,718
799,1429,735
886,1421,756
864,1416,783
898,1150,794
901,1143,784
1060,1031,768
945,1015,781
1001,952,778
989,1033,789
1055,876,796
1061,886,813
1141,763,812
1173,830,837
1228,748,812
1272,757,826
1247,651,858
1242,665,850
1389,661,849
1361,645,881
1317,624,904
1350,641,986
1328,622,973
1475,636,1028
1346,614,1006
1302,625,997
1181,629,948
1199,587,938
1120,517,896
1108,543,878
1086,505,845
1079,523,853
1158,518,815
1157,621,839
1219,614,827
1323,719,860
1342,781,865
1423,789,891
1428,810,860
1381,801,847
1303,827,815
1299,828,798
1290,738,787
1260,736,792
1343,694,781
1332,711,782
1312,662,793
1290,668,780
1314,683,789
1300,704,778
1370,748,777
1313,761,792
1339,752,805
1331,809,813
1287,830,810
1254,828,810
1290,899,836
1342,968,790
1359,955,794
1344,968,760
1297,971,746
1431,1127,739
1381,1121,726
1239,1517,725
1144,1565,717
1080,1385,705
968,1226,702
973,1241,718
900,1023,710
975,1123,723
888,1072,731
1010,1191,731
962,1073,764
1087,1256,774
1071,1266,805
1318,1345,845
1187,1167,845
1391,1059,837
1389,1076,851
1527,1132,848
1441,1231,868
1516,1136,868
1444,1096,916
1623,975,898
1621,1139,951
1701,964,924
1817,1023,963
1766,934,1010
1887,1001,1046
1795,928,1031
1859,939,1149
1829,833,1129
2004,863,1218
1856,791,1278
2050,980,1348
1980,934,1324
1837,964,1339
1775,930,1291
1684,975,1308
1685,891,1264
1604,956,1247
1707,979,1188
1899,1201,1284
2273,1387,1232
2322,1806,1276
2620,2101,1335
2493,2195,1353
2531,1899,1328
2491,1905,1240
2272,1649,1185
2077,1443,1132
2045,1373,1124
1874,1370,1021
1850,1264,1030
1810,1303,990
1826,1236,1029
1834,1149,957
1853,995,959
1914,1034,923
1891,1094,938
1903,1102,913
1809,1083,948
1885,1105,914
1770,1065,915
1814,1035,884
1588,984,923
1567,1014,926
1479,1002,894
1522,1131,858
1469,1110,852
1597,1225,779
1537,1137,762
1505,1198,748
1391,1245,734
1247,1511,710
1110,1192,702
1017,1266,704
916,1026,705
896,951,704
836,835,694
863,889,710
796,899,711
820,978,720
803,862,741
907,876,751
894,948,783
951,984,799
979,876,805
1060,869,800
1052,761,805
1164,837,794
1072,762,801
1145,810,807
1177,730,804
1211,696,826
1256,659,828
1243,667,839
1306,668,842
1370,654,844
1290,626,858
1226,603,869
1258,573,858
1302,609,867
1310,599,890
1266,568,917
1306,518,935
1379,522,1006
1386,507,1018
1303,545,1029
1175,523,975
1122,505,962
1032,470,892
1044,486,891
1017,456,845
1012,458,854
1015,442,810
1065,505,842
1158,493,819
1270,569,870
1281,597,852
1325,637,883
1241,606,858
1244,612,840
1166,602,821
1132,602,816
1162,557,781
1134,544,789
1079,559,770
1091,586,768
1105,582,777
1100,584,786
1100,610,766
1124,623,794
1151,689,768
1119,679,775
1066,643,755
1097,631,784
1117,681,756
1064,689,772
1001,696,759
1077,741,782
1064,825,760
1046,792,768
1118,876,740
1055,873,723
1038,892,743
1029,867,727
1035,888,709
916,874,708
860,865,707
815,855,700
785,795,709
750,715,707
775,688,715
759,791,723
758,742,729
803,749,737
855,779,750
896,856,781
926,876,810
1011,800,810
1006,707,810
1115,696,813
1091,659,810
1114,652,815
1083,628,818
1191,603,816
1179,592,844
1168,569,848
1218,580,865
1281,549,854
1236,545,870
1194,525,880
1227,551,895
1257,580,894
1289,553,945
1236,524,935
1252,543,980
1303,492,1040
1364,528,1055
1227,538,1052
1167,525,1035
1081,493,966
1078,472,973
1022,465,912
1034,432,931
1013,399,880
1061,462,897
1086,498,881
1131,597,938
1210,638,893
1212,640,974
1262,659,950
1241,655,924
