Tensometr 1,Tensometr 2,Tensometr 3
771,381,669
770,372,665
790,382,648
773,401,650
771,397,645
771,402,652
802,392,650
794,378,650
797,380,658
768,374,658
757,362,650
715,365,661
701,360,658
679,351,645
675,313,655
664,306,662
674,307,654
650,301,656
667,294,657
642,299,663
661,303,665
661,313,667
672,329,672
662,328,679
674,338,682
666,355,686
686,362,701
690,344,700
727,346,712
730,340,714
726,361,726
752,368,747
772,396,746
784,404,765
812,411,783
838,416,769
850,406,783
877,390,766
890,402,761
917,408,778
926,390,765
932,381,773
895,367,778
929,366,764
921,366,762
949,371,771
953,377,773
1002,417,791
1014,415,799
1094,399,781
1043,395,802
1049,383,799
1012,406,804
1035,387,802
1038,401,797
1038,395,794
1095,405,797
1035,389,809
1039,381,797
1045,370,822
1020,357,833
1010,358,805
1040,357,836
1051,352,820
1060,367,806
1112,340,827
1112,375,845
1129,373,847
1129,383,864
1112,368,867
1122,365,854
1125,350,890
1203,373,884
1167,384,927
1186,387,963
1215,376,922
1180,376,936
1141,402,923
1144,405,922
1092,407,904
1085,406,891
1060,379,875
1028,376,868
1013,357,843
982,363,857
981,338,825
970,356,822
943,339,806
932,349,797
939,336,788
942,329,785
945,331,763
969,327,766
963,335,748
968,341,739
1011,359,741
1017,367,754
1027,373,755
1043,388,758
1023,404,752
1044,415,756
1050,427,768
1080,435,772
1062,421,776
1045,420,759
1031,412,759
1032,411,735
1033,415,735
1047,405,742
1026,413,741
984,413,734
979,408,723
988,416,717
970,411,727
966,403,726
996,401,722
996,390,702
1014,399,716
987,405,708
1014,415,719
958,397,723
915,413,735
920,375,731
894,384,736
904,384,723
912,406,718
919,378,708
898,380,721
901,395,704
903,372,713
856,370,718
853,370,716
831,371,710
827,411,726
815,400,717
822,409,712
828,410,721
817,407,718
827,393,720
813,392,704
826,388,696
814,397,703
815,391,717
822,408,705
802,402,693
799,400,702
820,412,681
804,408,691
850,414,672
831,409,675
799,419,654
798,425,659
817,400,662
807,391,658
835,386,646
789,388,655
802,388,659
758,399,650
731,391,656
704,387,663
677,368,656
667,360,654
661,355,651
650,350,652
643,323,663
652,317,656
643,324,663
655,329,662
654,334,659
670,352,669
659,349,666
666,341,671
653,341,681
683,381,691
683,374,693
730,356,705
728,369,702
762,367,716
762,366,731
795,409,736
799,392,758
847,404,766
840,418,757
865,418,769
858,428,750
906,430,736
892,452,748
936,434,752
901,426,744
920,434,752
872,429,748
960,440,736
925,448,751
997,454,736
980,471,760
999,474,756
1023,507,745
1013,513,758
980,517,763
1012,538,751
1055,546,770
1077,573,755
1041,576,773
1024,575,771
1012,598,783
1012,602,782
1046,641,769
1000,632,795
1009,702,771
1022,708,792
1066,700,799
1099,728,795
1135,751,824
1161,764,816
1147,796,826
1143,772,838
1175,835,842
1145,770,886
1181,851,883
1185,908,906
1197,931,939
1198,962,910
1157,1072,893
1120,1187,912
1093,1191,889
1090,1200,897
1033,1211,875
1021,1195,859
999,1207,836
985,1236,827
946,1245,803
965,1273,823
944,1283,794
948,1337,792
919,1380,778
921,1560,780
935,1594,742
948,1640,753
959,1834,725
967,1958,744
975,2039,714
965,2273,716
990,2852,707
968,3373,729
988,3439,707
997,3439,714
1026,3440,710
1021,3439,723
1092,3439,718
1079,3442,715
1066,3018,706
1053,2751,705
1044,2630,711
1047,3020,724
1031,2843,708
979,2770,719
970,2080,715
968,2249,709
926,1884,696
914,1870,710
916,1412,707
929,1369,697
913,1222,689
902,1268,706
885,1147,690
851,1077,686
838,986,692
805,948,701
783,906,689
780,931,701
783,920,704
776,835,691
788,824,704
785,765,702
782,704,706
762,704,720
745,708,719
725,690,698
743,670,697
728,615,716
737,603,701
727,578,700
721,574,704
711,557,687
707,553,696
701,543,693
706,544,690
712,523,681
696,530,688
709,512,681
713,509,668
727,503,680
733,512,673
728,494,646
726,530,658
704,526,658
703,532,656
720,491,658
718,486,662
719,466,655
694,450,647
708,415,656
678,420,648
679,442,651
665,421,657
647,437,648
616,403,655
632,409,655
605,391,661
610,390,660
592,379,657
608,357,667
600,346,665
623,358,664
623,350,676
627,365,669
617,377,676
629,374,681
615,406,691
646,411,701
638,383,704
665,386,716
690,383,718
710,398,727
719,418,746
760,418,754
770,455,774
787,446,793
801,454,764
811,441,776
819,430,760
846,438,752
843,445,762
853,447,756
865,431,755
852,429,764
843,426,750
842,419,765
893,420,751
886,424,754
929,433,773
919,430,754
957,409,773
972,409,768
973,389,787
1012,393,790
977,401,790
1009,398,797
1008,401,767
1013,399,784
1013,436,775
1007,418,795
1034,398,776
1051,401,792
1024,376,804
1064,381,791
1042,373,800
1099,377,797
1138,374,788
1184,381,800
1218,387,805
1171,377,818
1183,329,842
1241,373,832
1184,378,842
1254,385,886
1198,378,880
1255,394,925
1204,378,888
1205,420,912
1160,411,905
1119,426,905
1087,421,881
1060,401,881
998,390,841
991,393,822
949,379,808
948,380,795
934,364,764
917,363,777
926,355,749
914,357,754
916,355,731
916,365,727
923,359,716
929,362,705
953,371,700
980,381,698
1002,366,690
1001,385,701
1015,400,695
1011,406,710
1004,422,706
1042,454,709
1092,469,705
1112,461,711
1082,475,694
1061,457,691
1071,467,687
1080,468,700
1044,472,690
1042,464,683
1031,461,684
989,472,685
984,442,683
980,457,683
958,426,695
959,410,681
986,426,684
974,427,684
950,418,696
932,414,692
958,416,688
916,415,685
935,448,702
978,455,699
969,452,703
953,465,706
980,495,730
967,500,710
932,500,727
926,495,722
949,517,732
1018,509,711
1002,547,734
1035,554,721
1049,569,730
1051,543,715
1058,576,720
1063,590,728
1054,610,744
1090,588,723
1119,597,742
1133,600,731
1118,593,740
1194,618,739
1222,586,718
1180,627,720
1211,615,719
1190,666,704
1149,670,716
1171,593,709
1189,620,705
1161,573,700
1107,602,707
1080,549,705
1015,539,709
999,532,712
995,549,719
991,571,711
947,548,724
911,454,719
876,454,723
872,454,728
875,437,735
879,445,737
891,458,748
897,438,745
928,448,747
916,453,754
918,482,752
943,471,771
999,492,784
988,471,781
1067,507,798
1014,494,822
1107,540,832
1085,545,840
1203,547,861
1143,547,855
1231,534,869
1181,536,862
1302,548,854
1235,547,856
1393,532,848
1332,517,859
1349,557,843
1366,534,852
1435,564,845
1349,553,848
1481,533,825
1425,536,848
1495,526,848
1454,525,864
1491,519,859
1471,479,881
1472,482,860
1558,487,891
1582,491,877
1540,590,885
1579,560,877
1455,538,890
1522,517,900
1442,531,916
1367,524,903
1423,507,934
1465,497,901
1554,504,930
1524,505,909
1529,530,929
1461,488,934
1479,491,964
1420,495,948
1454,470,1000
1479,511,966
1492,527,1028
1505,506,1068
1526,524,1069
1496,532,1044
1496,578,1042
1442,558,1041
1434,559,1022
1376,556,1007
1318,556,977
1315,525,955
1253,500,950
1241,505,934
1175,492,928
1177,502,900
1151,484,876
1157,482,885
1123,475,858
1130,483,875
1117,467,836
1145,486,846
1143,483,828
1165,500,836
1147,493,807
1176,539,822
1192,512,796
1227,553,819
1242,546,810
1313,577,819
1286,628,802
1306,688,842
1314,646,820
1304,620,814
1277,603,787
1288,593,784
1282,607,756
1249,566,759
1294,568,732
1186,571,739
1181,536,722
1139,527,722
1136,498,715
1123,500,716
1104,481,696
1073,488,708
1076,457,690
1040,473,701
1063,471,704
1034,471,704
1026,445,692
1004,461,697
992,438,694
934,454,704
959,418,688
944,414,690
953,407,700
931,419,686
938,421,696
924,435,694
922,436,692
878,422,707
870,444,705
828,433,690
847,441,695
858,417,712
875,435,694
859,423,708
875,461,705
881,438,690
862,415,697
865,448,705
863,434,690
828,428,697
829,414,689
842,403,680
808,399,687
810,390,669
828,401,679
829,408,670
815,399,650
783,396,659
761,389,638
767,405,644
778,401,655
775,393,647
767,390,648
780,382,638
751,382,639
787,373,640
755,376,642
763,378,649
726,362,642
741,360,640
717,353,637
693,345,637
661,344,631
669,345,630
647,346,635
641,320,636
638,329,652
655,342,650
647,344,655
678,343,663
654,370,667
679,367,670
656,355,671
665,380,673
664,377,683
693,387,693
694,391,706
755,395,707
740,396,720
791,404,739
780,426,739
832,427,759
814,425,765
851,420,779
858,453,770
878,452,763
868,444,763
881,443,756
891,438,774
915,437,758
932,419,772
925,424,760
938,417,777
951,421,760
959,419,777
975,402,770
985,415,762
998,408,777
1018,406,759
995,392,778
1057,390,772
1033,381,784
1025,384,780
1037,396,771
1046,395,785
1091,406,770
1068,395,784
1054,381,795
1080,376,768
1066,370,799
1065,373,810
1063,381,795
1077,373,812
1120,376,813
1127,373,806
1176,388,834
1193,349,823
1151,351,832
1161,328,858
1193,346,846
1175,336,861
1226,354,875
1221,355,887
1246,378,931
1217,367,885
1203,369,891
1142,378,894
1160,382,878
1092,343,854
1046,339,849
998,326,814
990,321,820
956,319,788
928,302,783
918,303,771
912,304,765
911,295,736
897,295,741
913,296,711
918,294,708
930,292,699
920,275,693
959,295,676
969,290,690
967,321,673
980,320,675
960,341,668
955,350,686
961,347,685
972,376,702
974,366,699
958,378,702
930,375,685
935,369,678
946,373,673
956,357,682
922,351,666
916,330,669
862,314,673
865,334,651
871,319,654
863,320,655
832,301,644
820,308,644
822,301,649
815,289,657
783,288,653
793,282,644
791,294,657
761,283,661
730,282,654
749,278,654
759,272,663
750,282,654
734,312,659
753,305,658
748,300,669
731,319,671
716,329,680
719,311,679
722,302,698
738,300,684
753,297,683
736,302,690
738,283,684
723,279,674
728,288,682
722,281,695
728,289,692
732,279,686
735,277,695
765,298,681
761,293,702
789,293,682
786,297,669
770,306,658
737,301,667
752,310,669
741,316,673
734,305,667
733,319,658
723,314,664
711,295,671
694,287,660
665,289,667
657,276,664
645,277,668
646,271,672
638,269,670
626,267,674
614,271,682
631,269,679
644,271,693
657,274,698
648,264,689
651,285,705
644,266,700
658,275,704
655,281,717
667,314,715
655,309,725
683,308,732
695,308,741
726,300,743
748,316,757
756,314,782
794,332,784
798,335,799
818,348,810
840,334,805
895,332,802
901,347,802
932,352,797
910,353,795
974,360,810
918,371,787
991,351,809
910,371,793
964,356,805
967,352,792
1008,353,793
1027,377,808
1035,359,801
1077,365,818
1059,366,797
1076,360,816
1182,354,800
1118,343,818
1111,330,813
1124,337,816
1160,322,813
1137,344,812
1176,334,820
1130,334,836
1142,349,823
1114,340,848
1112,351,846
1100,342,860
1051,349,844
1050,351,844
1081,362,849
1095,352,837
1148,353,845
1115,356,864
1131,354,851
1105,331,882
1137,326,864
1099,364,905
1169,354,893
1158,367,936
1153,361,964
1190,378,945
1137,364,932
1098,387,933
1078,390,941
1043,373,917
1030,372,918
986,392,896
998,365,882
958,359,867
943,357,846
912,336,844
912,346,827
889,332,801
908,330,810
883,328,793
898,323,790
895,312,769
889,310,760
914,308,739
898,321,756
924,331,740
964,348,748
943,355,728
929,378,757
926,377,739
938,395,754
950,416,757
951,434,761
958,435,749
951,429,766
928,424,732
917,425,726
921,430,719
921,408,736
915,397,709
874,395,726
869,387,705
861,400,705
832,369,699
821,393,702
809,392,694
796,401,709
813,376,691
815,376,698
815,397,700
803,375,697
827,374,679
797,382,697
781,367,704
768,386,699
794,374,706
797,396,718
798,397,706
782,435,707
796,417,707
744,419,715
736,427,710
715,419,705
726,426,716
723,412,725
738,461,711
725,452,726
747,428,709
741,432,714
756,429,713
742,429,724
778,429,713
748,418,699
742,415,707
742,387,699
751,402,682
749,405,691
725,392,674
738,397,655
725,388,659
715,398,648
705,406,648
719,410,655
727,404,664
726,411,657
725,411,664
753,416,671
714,418,658
707,384,666
692,360,671
704,377,663
641,349,666
664,359,674
648,338,670
650,346,678
632,335,681
651,328,682
643,325,690
661,335,698
641,340,695
673,342,700
658,341,696
684,362,701
685,375,712
719,366,716
716,371,733
757,375,726
739,394,743
792,390,762
786,398,756
828,417,785
799,423,793
843,420,792
863,418,801
869,417,778
859,403,795
874,403,771
884,395,783
969,379,779
925,377,771
920,372,784
924,354,774
951,353,787
983,360,782
995,362,777
1017,350,789
1027,354,783
1067,353,773
1079,347,797
1071,337,797
1069,356,795
1073,341,798
1108,348,788
1129,359,805
1089,352,806
1094,349,790
1074,345,818
1035,338,824
1028,335,820
1050,322,814
1037,321,812
1066,314,819
1121,318,806
1131,321,816
1106,323,842
1119,328,831
1120,347,861
1146,341,852
1116,366,888
1166,377,896
1166,370,921
1174,361,938
1204,364,917
1144,366,898
1116,388,921
1072,381,896
1060,357,901
1005,350,870
1005,357,871
975,346,842
949,345,831
916,333,810
921,331,820
893,305,786
894,321,784
879,300,765
875,323,764
907,299,738
891,330,748
905,320,721
898,334,736
913,328,717
896,322,727
931,322,708
912,352,732
905,356,718
922,371,728
956,377,726
965,391,736
957,370,731
957,354,723
914,345,707
928,351,694
924,349,697
923,348,707
907,348,685
886,349,680
862,344,689
867,346,675
849,346,682
830,342,686
826,348,675
831,342,668
827,342,683
838,355,666
838,353,679
855,355,683
819,362,684
819,344,668
793,351,687
797,376,682
824,383,678
819,390,675
819,390,694
820,415,692
802,426,697
765,425,700
762,412,710
743,402,686
757,428,700
738,410,695
731,450,690
734,405,680
738,412,697
743,381,671
755,375,685
753,372,681
743,380,679
766,365,687
760,372,680
772,356,680
756,353,684
762,350,658
756,355,673
764,347,658
767,349,642
772,335,648
739,354,643
734,356,642
737,342,657
753,339,650
734,347,644
744,340,646
741,341,656
768,350,648
746,349,656
708,353,653
657,366,659
664,365,661
652,330,661
636,328,664
637,338,662
631,334,661
634,341,663
646,321,671
645,321,671
659,319,677
650,305,679
651,305,683
647,321,681
648,322,687
663,332,690
674,336,695
711,338,706
698,336,706
721,357,713
699,365,720
727,383,735
737,378,744
771,404,757
771,391,778
814,400,761
808,395,778
871,396,754
840,381,754
900,380,763
875,383,753
914,371,765
919,383,750
975,383,751
932,386,769
995,394,763
947,395,760
1004,386,775
996,395,781
1021,378,781
1016,365,795
1049,367,786
1042,381,798
1104,367,798
1118,380,786
1160,371,804
1095,370,815
1090,367,796
1096,391,823
1089,398,826
1050,390,825
1078,386,838
1084,374,835
1108,366,831
1138,373,833
1172,373,833
1149,388,852
1161,361,849
1133,341,865
1163,332,886
1220,376,875
1207,383,918
1191,382,951
1219,380,934
1158,379,917
1119,401,908
1102,403,899
1054,406,893
1010,408,869
1017,376,842
970,362,830
943,366,805
920,340,786
950,332,785
925,320,762
937,325,755
938,321,733
939,332,740
953,325,724
960,337,729
995,339,712
992,353,710
1000,373,725
989,389,736
1034,411,762
1086,424,761
1118,434,764
1133,456,794
1164,447,772
1133,453,778
1129,435,783
1101,436,808
1157,435,802
1181,443,812
1211,462,790
1253,468,803
1325,455,796
1310,466,792
1282,436,811
1287,439,833
1365,433,865
1432,433,859
1534,449,891
1523,415,889
1578,417,913
1495,408,905
1555,442,921
1524,417,906
1646,427,911
1549,444,893
1526,466,949
1427,454,925
1393,463,943
1358,440,955
1415,413,958
1377,422,951
1351,428,972
1326,423,939
1419,444,944
1444,434,970
1484,462,967
1483,441,996
1529,443,987
1593,437,1003
1624,462,1022
1619,463,1057
1600,470,1072
1594,468,1106
1628,475,1084
1670,516,1133
1695,508,1076
1794,523,1074
1760,572,1107
1823,607,1105
1834,540,1067
1874,531,1089
1876,534,1090
1899,526,1079
1751,550,1052
1698,541,1030
1589,555,1014
1481,557,1002
1466,538,991
1442,512,987
1340,474,976
1330,442,992
1233,431,975
1236,467,995
1259,447,968
1309,478,979
1235,477,956
1250,508,976
1224,504,967
1218,567,990
1183,539,982
1198,589,1008
1203,515,996
1220,517,1018
1182,525,1018
1217,554,1057
1266,535,1070
1309,543,1079
1248,573,1065
1335,699,1100
1241,671,1087
1283,659,1117
1290,644,1126
1270,692,1059
1262,687,1069
1447,722,1112
1370,662,1084
1340,680,1109
1329,668,1067
1325,671,1085
1359,658,1115
1378,669,1086
1477,654,1091
1513,633,1113
1546,653,1064
1597,627,1091
1632,607,1087
1612,588,1090
1603,574,1085
1669,553,1043
1619,557,1053
1542,559,1016
1561,536,1020
1531,534,1002
1508,548,1009
1513,553,992
1435,498,988
1458,476,1007
1412,457,965
1466,460,978
1412,450,936
1404,441,931
1423,451,946
1430,455,941
1344,449,950
1281,471,948
1251,442,939
1250,429,952
1265,420,950
1294,433,973
1293,406,1026
1268,421,1002
1227,404,963
1224,431,997
1157,414,955
1196,422,951
1109,389,944
1108,388,933
1074,372,908
1067,395,919
1037,387,878
1029,380,892
1018,335,852
998,342,845
992,323,840
966,332,826
953,317,805
965,319,815
965,317,789
994,313,798
1001,312,782
1007,318,794
1056,318,772
1081,327,779
1066,340,764
1079,346,779
1046,344,766
1064,361,779
1032,352,764
1035,343,770
998,332,750
986,342,748
988,330,722
969,334,722
975,333,720
983,325,728
966,338,720
948,323,719
920,330,702
930,312,704
919,305,693
908,325,685
879,335,684
878,320,697
880,324,690
873,317,688
869,326,680
862,325,687
876,331,694
843,334,686
841,322,683
812,323,682
800,321,688
779,314,689
817,328,714
811,317,695
817,330,705
842,343,692
815,340,706
799,330,699
785,342,709
770,344,706
758,352,704
759,344,712
775,342,724
766,329,720
778,334,724
793,335,713
786,342,725
793,326,708
777,325,727
807,347,723
802,356,712
813,350,711
793,347,708
814,325,702
828,323,699
850,333,684
837,333,711
840,343,685
843,335,677
851,333,658
812,343,669
839,322,676
817,332,678
818,330,669
829,324,672
825,325,666
815,330,671
810,335,657
770,336,664
761,333,671
742,348,663
693,341,665
675,326,658
684,334,660
676,337,660
670,333,662
672,349,678
675,357,676
683,349,681
689,362,677
685,380,683
686,377,687
698,391,697
685,397,705
694,370,709
703,402,720
725,411,724
712,415,732
748,418,737
754,432,744
800,449,768
799,474,772
846,491,790
838,488,819
888,485,793
871,478,808
893,477,802
893,456,782
945,424,794
933,440,786
981,438,785
919,447,791
936,432,775
935,433,792
978,424,782
965,437,785
1009,417,795
1019,413,788
1003,397,800
1050,401,788
1028,387,786
1018,401,797
1074,394,775
1031,391,793
1046,399,788
1043,416,798
1039,397,808
1032,398,782
1010,378,799
998,372,781
977,355,804
1010,354,810
1018,343,795
1037,365,819
1063,349,801
1075,359,816
1095,355,837
1104,365,837
1092,381,844
1094,360,886
1145,365,872
1156,360,916
1140,351,931
1156,352,906
1110,373,914
1097,396,918
1054,393,893
1025,363,883
1025,358,871
983,362,846
952,358,824
915,344,803
914,341,802
890,334,782
894,323,772
867,309,768
872,313,757
877,318,733
898,330,741
896,325,723
888,338,715
915,348,707
920,360,719
928,380,702
921,402,698
935,412,711
949,431,712
981,446,709
951,453,726
961,451,723
918,439,724
970,437,713
949,419,708
975,423,703
928,427,712
948,414,688
921,403,683
914,400,688
872,397,697
854,393,684
872,378,678
863,366,665
861,387,686
848,380,673
840,380,675
837,360,673
811,367,681
779,371,669
783,388,688
797,396,689
772,379,679
780,381,688
791,383,689
812,390,685
780,396,704
771,392,691
758,397,690
749,398,702
750,393,699
748,423,688
742,409,698
743,417,689
748,415,681
773,396,685
764,416,692
778,421,680
771,419,681
777,427,687
770,410,667
777,414,662
778,405,673
798,405,663
804,436,649
786,424,661
743,430,642
749,423,645
764,421,659
763,423,648
760,429,646
764,418,655
768,431,648
753,419,654
751,431,653
725,438,659
715,435,665
697,433,657
689,421,657
661,410,651
656,405,657
651,385,659
656,384,665
648,369,669
661,383,670
662,377,682
682,389,679
665,378,685
676,391,686
682,388,691
689,412,693
670,434,700
713,438,713
699,441,716
727,423,726
742,418,727
772,435,739
783,441,760
829,461,762
831,473,779
854,487,794
871,493,787
882,481,801
892,477,788
915,464,782
926,469,781
938,477,780
958,457,789
966,459,773
933,460,787
926,450,774
934,444,787
955,443,779
960,444,779
980,434,799
994,437,779
1028,434,794
1048,416,781
1072,412,805
1079,408,798
1067,421,801
1111,435,788
1065,436,808
1096,445,794
1077,429,798
1099,432,806
1117,435,812
1126,411,812
1140,426,806
1059,405,819
1088,402,812
1099,393,823
1126,386,836
1191,383,811
1183,395,835
1183,387,847
1233,398,846
1179,386,862
1236,389,866
1212,377,870
1242,374,922
1244,361,936
1294,361,915
1232,353,903
1190,402,908
1164,375,882
1124,376,894
1057,366,859
1077,365,861
1019,348,827
1000,341,823
959,333,796
965,319,799
938,308,775
946,320,772
925,295,757
926,311,754
934,295,732
915,304,739
939,297,711
950,312,725
956,306,698
973,325,710
986,326,690
975,347,708
977,357,696
987,365,700
1018,373,705
1007,369,714
999,364,713
1014,395,704
957,359,700
959,347,705
959,356,700
950,354,684
918,366,676
893,363,679
874,353,676
859,360,666
859,364,668
835,356,663
845,350,671
832,364,660
834,371,666
826,364,667
815,368,654
798,347,656
769,343,672
761,367,669
775,371,664
765,364,663
760,381,675
748,402,661
759,395,678
750,399,686
736,420,683
711,422,668
732,421,679
722,425,683
715,459,674
741,456,676
735,458,685
751,463,670
734,468,678
731,512,667
737,510,690
735,510,676
722,489,681
729,510,672
721,547,672
735,544,667
727,572,667
735,583,657
721,591,639
702,600,643
709,654,665
709,705,655
711,745,656
726,792,648
696,850,649
730,816,649
700,889,644
711,963,650
684,1002,657
688,965,654
654,1010,657
647,927,657
628,1039,666
632,1106,673
603,1020,672
629,1101,684
622,1138,684
637,1216,680
653,1398,687
644,1606,683
647,1674,686
657,1735,693
656,2082,695
673,2072,708
699,2296,715
702,2233,724
740,2082,727
750,2340,741
777,2403,759
794,2231,774
809,2922,782
808,2531,800
843,2636,780
839,2107,797
869,1980,777
863,1857,773
881,2099,784
871,2079,772
928,1936,779
898,1769,769
919,1514,785
899,1701,768
940,1513,775
953,1502,788
963,1317,781
978,1361,802
954,1237,782
967,1259,802
1032,1154,779
990,1151,811
1002,1034,806
980,1063,812
1015,1026,806
1012,1006,800
1032,941,803
1054,920,794
1029,818,811
1038,832,801
1076,754,798
1013,732,832
1020,705,815
1016,682,831
1063,660,817
1085,665,816
1105,669,830
1091,661,852
1099,612,845
1087,584,864
1096,572,856
1108,553,871
1107,525,910
1109,521,948
1133,500,924
1089,498,918
1046,504,909
1038,507,897
998,462,889
964,446,858
951,433,862
914,444,830
897,432,809
884,415,797
861,412,779
859,398,762
846,405,758
822,400,739
826,406,742
820,393,720
822,387,714
828,399,706
813,400,701
838,420,692
849,438,691
870,442,695
862,485,695
895,518,692
881,542,708
889,569,702
906,602,712
898,542,702
884,518,711
858,535,690
864,512,686
870,453,683
857,487,697
855,452,682
819,458,684
842,443,678
806,434,666
817,424,666
805,416,686
793,405,672
802,399,676
794,381,664
774,392,672
764,390,662
779,410,675
769,392,678
762,413,672
732,406,676
734,400,678
747,414,667
737,454,685
738,440,683
737,459,680
743,461,688
720,459,703
709,455,690
704,454,691
726,470,692
731,456,700
737,481,692
723,480,697
727,475,705
740,449,692
730,446,688
751,451,689
758,441,696
773,440,681
764,441,684
776,445,682
787,456,668
793,462,669
803,445,668
798,436,646
817,446,644
793,444,645
791,476,633
800,459,643
812,448,640
804,441,633
804,440,638
811,424,645
790,425,636
789,428,652
735,403,641
719,397,646
701,380,653
698,370,642
679,380,647
698,399,642
665,356,650
695,360,659
679,375,660
706,388,659
693,386,670
705,417,666
684,409,674
711,425,676
705,440,683
734,439,697
744,434,708
782,439,706
771,437,724
812,444,741
795,466,745
842,477,763
833,474,770
873,477,780
875,495,775
908,488,761
910,496,778
929,527,760
923,535,771
943,532,773
958,495,769
963,498,778
939,469,760
922,469,774
945,492,759
995,481,763
1019,481,781
1023,482,768
1052,485,782
1104,469,779
1116,449,794
1112,458,810
1187,463,797
1144,494,813
1164,476,806
1186,476,804
1167,471,815
1143,477,836
1137,469,845
1112,466,853
1168,458,849
1187,468,862
1251,479,856
1258,477,879
1261,482,892
1292,465,913
1300,470,912
1247,454,968
1308,451,952
1300,448,1012
1291,462,1025
1391,469,998
1317,470,973
1299,507,1012
1274,490,971
1252,523,984
1190,476,942
1205,484,938
1132,456,899
1135,467,923
1066,436,869
1089,459,886
1059,433,849
1093,464,853
1060,442,825
1093,461,843
1118,454,812
1151,466,829
1171,475,800
1206,531,829
1232,530,812
1281,603,844
1304,643,826
1378,750,868
1457,735,845
1467,760,885
1491,701,853
1547,720,857
1425,691,841
1418,778,842
1405,725,823
1396,736,823
1367,724,795
1375,735,801
1371,705,774
1416,703,797
1383,655,796
1334,677,814
1355,651,810
1352,645,808
1433,637,817
1469,729,839
1393,677,837
1437,724,832
1465,664,835
1420,710,827
1448,781,838
1466,766,834
1555,757,830
1574,784,849
1507,787,850
1504,733,855
1575,696,873
1559,717,844
1630,731,857
1554,808,849
1552,858,858
1467,824,841
1445,807,850
1413,820,820
1403,857,847
1503,793,821
1462,766,832
1451,813,809
1386,765,811
1460,862,784
1431,783,788
1460,752,793
1397,731,782
1449,699,759
1360,715,764
1340,661,745
1383,677,746
1330,678,743
1323,647,756
1363,674,722
1301,657,722
1290,607,709
1224,608,713
1225,542,720
1149,552,711
1196,540,706
