Tensometr 1,Tensometr 2,Tensometr 3
904,733,775
958,817,818
1001,697,840
1033,685,820
1043,726,816
1094,687,800
1037,652,805
1045,687,800
1062,623,804
1150,562,802
1171,538,825
1217,543,818
1160,507,818
1181,508,804
1131,493,832
1118,469,824
1214,489,848
1217,468,880
1185,483,923
1155,425,917
1254,424,1019
1280,408,964
1215,444,998
1153,398,944
1141,415,945
1035,390,860
1026,387,868
1013,339,814
990,345,823
977,332,766
982,357,785
982,361,738
989,382,757
1045,393,746
1065,440,769
1141,399,761
1093,429,769
1099,443,752
1053,469,755
1091,469,726
1034,476,748
1030,495,735
999,497,740
1017,492,747
991,514,744
990,523,741
949,537,766
964,533,765
981,578,768
966,539,766
932,551,759
955,509,770
954,564,780
945,511,755
949,573,747
963,606,771
952,629,762
984,709,730
1030,673,735
1074,685,704
1020,732,722
999,775,715
943,802,725
891,849,719
844,823,719
815,821,716
780,737,711
769,710,732
789,797,729
776,785,731
815,844,746
859,840,765
897,865,802
908,970,822
1025,860,827
996,864,836
1121,782,815
1073,768,819
1085,824,830
1072,731,825
1134,660,837
1131,626,855
1181,625,839
1212,582,843
1163,555,836
1179,569,859
1166,513,855
1177,527,858
1233,511,854
1226,506,894
1223,466,904
1299,470,949
1340,431,977
1354,476,1004
1240,437,966
1207,441,965
1117,421,902
1078,426,901
1065,390,857
1053,390,848
1051,371,813
1037,387,803
1023,359,775
1053,395,783
1085,397,769
1112,423,789
1182,423,773
1195,447,792
1185,415,765
1154,433,752
1164,436,748
1109,426,752
1060,434,753
1073,433,755
1061,463,745
1025,482,732
1026,457,749
989,450,755
983,462,744
974,479,768
988,442,759
940,452,768
967,450,773
938,451,771
966,482,783
970,491,764
946,507,766
948,504,765
985,521,768
947,512,754
986,523,760
1009,520,730
956,539,714
926,578,709
894,611,712
875,722,699
825,760,685
840,742,690
754,695,687
771,777,701
720,814,697
758,935,695
729,858,709
838,969,723
840,1101,738
950,1170,774
929,1251,804
1024,1288,811
981,1339,801
1093,1650,775
1046,1493,790
1063,1869,790
1053,1851,786
1133,2114,791
1100,1890,807
1212,2180,793
1167,2084,814
1173,2309,800
1143,2317,825
1138,2933,814
1144,2648,827
1219,2674,828
1162,3082,896
1123,2481,887
1230,2451,945
1248,2475,924
1198,2661,952
1121,2122,904
1104,1908,888
1003,1846,827
986,1683,812
987,1414,782
963,1355,768
924,1207,736
946,1265,739
968,1221,734
972,1087,752
979,994,745
1015,881,757
1061,815,750
1008,737,746
978,705,747
949,681,739
975,689,736
935,622,727
930,616,720
932,615,716
938,613,728
900,597,718
917,585,739
846,554,732
875,545,741
860,554,728
856,572,748
827,569,724
836,557,747
846,590,753
864,552,752
842,578,746
861,613,764
886,612,752
890,653,762
901,668,728
904,654,720
871,619,721
858,615,728
859,633,698
825,622,696
815,684,700
760,617,686
773,643,703
730,601,710
772,678,709
758,599,723
787,709,729
808,737,746
889,839,775
892,881,793
1001,1096,830
973,870,840
1084,866,805
1094,792,803
1108,811,810
1068,834,813
1160,773,815
1114,712,822
1242,614,822
1198,632,855
1240,610,846
1242,601,849
1222,569,847
1182,565,848
1283,531,832
1344,530,881
1270,518,876
1231,498,909
1341,474,962
1385,487,950
1301,498,968
1226,487,950
1177,459,920
1125,425,892
1111,433,861
1104,420,849
1096,420,846
1077,443,825
1103,442,837
1142,433,828
1227,473,844
1272,517,837
1311,572,861
1345,580,849
1342,611,834
1325,583,822
1316,610,842
1306,594,826
1288,624,838
1331,591,814
1348,645,841
1407,716,827
1392,691,857
1417,715,821
1422,762,861
1586,801,862
1494,819,908
1583,779,900
1617,852,951
1796,914,918
1690,927,948
1894,1129,968
1877,1224,996
2262,1418,1022
2150,1307,1006
2336,1482,942
2320,1350,921
2699,1891,910
2353,1727,895
2323,1756,854
1943,1621,821
1622,1664,806
1422,1466,795
1351,1421,801
1211,1237,786
1247,1436,803
1162,1202,822
1278,1418,846
1214,1253,863
1488,1484,883
1364,1415,907
1606,1389,912
1483,1270,897
1751,1128,889
1596,1104,897
1650,1156,888
1626,1021,885
1731,947,904
1558,903,918
1618,795,910
1625,749,925
1646,726,934
1555,698,947
1510,656,945
1537,650,983
1577,605,956
1455,601,980
1424,590,993
1467,563,1021
1496,551,1068
1479,556,1033
1425,540,1048
1314,523,1007
1308,516,974
1224,493,920
1205,484,911
1147,460,880
1129,447,900
1077,414,837
1103,450,851
1103,428,820
1179,466,853
1255,492,833
1270,542,846
1292,537,820
1246,514,823
1154,494,789
1144,477,811
1107,477,760
1088,465,766
1074,433,740
1040,448,744
1070,461,721
1102,466,743
1056,461,745
1010,475,742
990,477,726
982,476,738
1020,474,729
988,466,744
961,427,733
986,452,759
962,467,757
985,483,761
1006,453,774
1046,504,792
1081,538,754
1060,552,760
1106,558,727
1122,540,723
1027,574,717
953,563,714
921,581,708
847,622,702
847,574,693
765,535,697
756,561,696
730,554,708
754,613,720
734,554,718
793,644,725
821,659,753
869,746,767
895,772,787
973,866,835
994,690,821
1034,708,804
1090,661,804
1045,687,801
1053,684,802
1074,642,796
1086,613,811
1098,577,819
1153,569,823
1141,579,837
1161,572,827
1176,566,844
1141,533,838
1183,528,854
1220,503,861
1210,498,873
1229,459,881
1291,472,920
1323,436,973
1316,443,994
1238,400,961
1167,396,938
1094,346,883
1076,355,889
1017,332,833
1023,345,852
1027,302,820
1042,317,852
1056,310,824
1114,360,841
1155,354,829
1182,385,866
1262,373,857
1273,372,876
1204,372,826
1184,355,846
1175,364,817
1168,345,810
1121,329,814
1088,336,821
1113,344,789
1035,341,822
1033,325,801
997,381,812
1038,363,815
1017,369,823
995,377,831
942,365,844
1004,368,839
980,364,851
965,371,824
956,370,833
958,407,820
969,417,811
989,434,807
1045,497,773
996,540,743
940,535,747
919,486,739
871,521,729
860,528,722
808,559,722
812,560,707
719,534,706
730,561,702
723,581,701
731,566,716
742,601,722
796,607,735
809,644,770
857,727,788
914,662,793
927,646,778
988,709,783
1018,612,786
983,634,768
981,637,789
1036,596,799
1031,587,818
1068,527,811
1125,553,825
1106,560,805
1110,554,821
1158,540,826
1183,533,859
1159,510,837
1170,527,870
1193,491,867
1221,490,893
1228,460,929
1256,473,980
1232,478,965
1211,485,972
1087,426,906
1074,454,903
989,404,856
984,400,864
958,359,806
940,389,824
929,351,786
963,394,811
1005,379,772
1035,412,809
1097,423,803
1120,456,818
1160,423,816
1146,416,808
1102,392,794
1083,406,800
1041,390,785
1000,381,781
1021,369,762
1021,390,766
1057,400,758
942,414,770
947,413,760
954,423,798
983,422,786
976,425,797
986,435,803
998,437,812
1063,450,818
1067,470,809
1027,450,804
1058,475,804
1101,479,802
1064,463,765
1087,481,760
1080,504,753
1033,502,735
969,521,734
948,524,714
887,539,717
875,539,697
866,489,692
822,503,701
832,485,696
826,501,706
810,537,714
808,576,728
877,631,753
893,715,770
990,790,792
944,846,839
1025,721,813
1015,701,795
1091,706,791
1047,671,793
1113,678,784
1083,647,816
1129,604,812
1115,564,829
1183,543,841
1131,569,836
1190,530,818
1175,539,831
1150,508,831
1158,499,856
1176,485,842
1214,485,876
1190,440,879
1255,463,970
1334,445,973
1269,483,995
1136,460,937
1086,466,933
1008,436,905
965,428,901
938,405,843
945,414,847
950,383,814
960,391,820
972,369,805
979,401,822
1053,406,823
1083,444,836
1134,442,816
1086,440,823
1070,431,790
1048,412,802
1047,423,798
1010,435,800
1017,415,782
972,412,773
1003,434,760
960,428,772
951,430,763
931,438,763
949,428,767
971,436,764
966,406,771
955,406,763
963,405,779
944,401,784
979,410,790
957,437,785
957,457,813
912,467,784
959,467,786
980,490,753
1042,484,737
1025,553,746
961,535,726
940,558,720
880,559,715
855,534,710
841,497,693
813,518,705
745,508,709
827,541,707
774,544,720
846,595,727
876,575,744
901,673,762
913,685,792
982,768,839
963,722,835
1144,681,806
1130,667,815
1138,655,796
1063,699,800
1186,650,810
1152,578,808
1220,521,814
1214,525,841
1261,544,820
1236,526,812
1246,516,848
1237,515,863
1289,514,837
1351,519,877
1274,496,919
1355,473,983
1296,463,1031
1383,482,1054
1316,483,1028
1299,452,1026
1261,445,1011
1315,461,988
1269,401,957
1300,387,933
1288,379,930
1414,376,917
1471,400,954
1580,445,1009
1764,514,1118
1758,566,1152
1739,594,1239
1656,629,1367
1610,622,1321
1676,625,1391
1688,649,1413
1784,668,1438
1764,627,1418
1857,646,1451
1923,688,1527
2001,717,1513
1893,718,1563
1941,806,1549
2009,790,1553
2053,811,1614
1971,728,1653
2146,812,1780
2139,816,1703
2236,842,1798
2208,908,1741
2353,1064,2088
2188,945,2018
2228,942,2016
2160,983,1815
2222,1129,1814
2248,1189,1803
2478,1296,1817
2600,1399,1587
3040,1600,1496
2806,1300,1352
2732,1384,1302
2511,1079,1223
2369,1177,1197
2291,1148,1134
2059,1264,1099
2023,1183,1066
1979,1387,1075
1920,1426,1076
1968,1523,1113
1937,1640,1105
1989,1225,1072
1950,1202,1050
2019,1005,989
1816,964,978
1842,896,955
1757,843,941
1871,756,916
1723,717,886
1706,647,864
1670,598,872
1608,549,842
1393,543,848
1287,508,831
1235,503,869
1265,500,893
1320,492,922
1284,482,923
1327,460,959
1343,425,1019
1385,433,1006
1254,443,980
1178,415,956
1141,406,933
1092,419,908
1048,393,887
1001,362,834
1004,356,813
998,346,809
984,355,792
1014,362,778
1097,391,805
1169,405,802
1202,423,819
1170,442,799
1121,426,800
1045,422,782
1002,401,790
1006,400,779
981,405,772
998,395,764
995,396,760
956,401,757
998,444,770
964,407,760
970,407,788
972,419,785
998,416,803
947,413,766
953,433,791
947,449,765
975,474,779
962,439,767
963,471,776
967,438,769
1034,467,792
1000,473,789
1065,458,779
1128,495,749
1056,546,763
1056,521,748
958,595,742
930,624,722
871,612,713
906,647,712
809,563,712
839,605,718
766,590,708
812,663,712
770,615,716
821,702,738
839,686,756
919,755,788
933,818,812
992,767,817
986,651,812
1060,750,817
1065,689,801
1051,680,791
1056,667,804
1095,662,814
1128,622,802
1155,577,822
1170,626,831
1162,588,850
1148,599,849
1074,546,842
1086,553,851
1127,542,846
1128,524,868
1119,543,890
1184,502,913
1247,476,998
1229,463,946
1160,461,957
1096,437,917
1053,439,878
997,424,844
989,398,839
946,360,794
971,389,799
974,365,766
979,403,807
997,448,776
1048,480,805
1071,490,782
1100,514,806
1067,471,782
1021,472,782
1028,464,754
1016,423,752
989,413,735
1004,412,753
998,421,732
979,466,749
982,449,729
937,447,755
968,457,753
973,438,745
979,473,749
953,484,764
957,477,779
1005,471,787
1037,463,797
1010,522,790
1034,535,798
1063,566,825
1033,573,805
1104,585,801
1103,616,746
1041,614,745
1045,627,752
968,614,735
921,648,717
861,651,709
858,633,715
802,596,709
816,574,707
779,577,726
810,642,729
770,631,733
836,671,746
843,690,757
953,762,777
979,821,820
1012,840,848
1031,787,821
1087,764,808
1129,716,808
1110,678,815
1112,698,817
1109,658,816
1167,615,820
1113,582,831
1185,575,830
1160,556,827
1133,546,836
1132,516,831
1146,479,837
1170,498,847
1236,481,855
1197,465,870
1201,435,881
1245,439,920
1234,417,957
1273,449,948
1185,420,927
1148,420,920
1054,399,868
1034,411,857
999,379,816
997,407,825
969,381,785
971,415,809
1006,413,773
994,449,789
1036,459,776
1055,492,797
1066,493,770
1078,509,790
1069,528,762
1035,541,782
1040,556,752
995,569,749
1054,591,728
1008,633,742
1034,705,722
1028,746,760
962,841,736
945,878,745
999,987,758
976,1134,755
967,1288,752
946,1342,763
931,1517,755
1012,1572,784
972,1835,773
938,2598,784
982,2997,790
1018,3269,802
1011,3234,765
1026,2913,771
1108,3009,729
1027,3417,759
966,3430,727
915,3431,710
889,3431,714
835,3429,698
827,2628,691
769,2397,704
759,2011,699
767,1949,697
778,1809,704
756,1891,707
832,1868,726
850,1761,751
917,1758,769
983,1760,798
968,1393,810
1018,1157,778
1038,1119,776
1064,1016,775
1009,1032,784
1071,913,762
1064,897,779
1115,810,775
1067,778,786
1138,699,775
1069,673,805
1078,584,781
1052,580,803
1081,537,798
1119,552,808
1113,519,822
1127,529,851
1198,464,859
1218,466,930
1176,455,909
1146,467,923
1046,443,879
1021,458,884
966,434,823
968,439,834
935,405,787
934,415,796
925,401,749
948,434,762
991,395,745
1001,446,767
1004,457,756
1051,518,780
1047,480,760
1016,457,769
1030,471,738
1016,481,750
1044,434,736
1025,465,740
1016,454,723
981,476,746
1020,483,741
981,528,758
987,503,732
1009,504,751
1064,510,743
1041,518,749
1034,495,753
1067,516,764
1117,562,764
1132,597,775
1068,606,773
1088,641,780
1094,659,768
1100,683,764
1118,686,738
1115,678,726
1131,687,716
1104,678,733
1082,720,702
986,696,704
935,673,705
922,642,692
830,583,697
838,631,700
849,659,706
850,673,715
847,700,712
942,767,744
944,794,756
1091,963,776
1082,950,806
1181,810,813
1145,783,800
1368,808,799
1251,815,807
1354,818,805
1338,788,836
1353,735,833
1319,674,855
1428,709,863
1416,741,886
1413,671,877
1431,686,951
1425,628,903
1480,631,953
1529,623,957
1466,615,1010
1489,566,1011
1558,587,1156
1593,588,1044
1495,638,1095
1414,608,1032
1405,631,1072
1288,574,994
1360,603,1035
1306,566,970
1344,625,1038
1410,611,964
1539,696,1029
1786,716,1034
1947,845,1118
2062,868,1112
2008,946,1176
1907,969,1109
1966,948,1041
1942,945,1000
1862,959,978
1762,870,929
1714,825,913
1679,836,913
1655,850,917
1590,859,898
1520,762,885
1648,755,897
1674,791,888
1666,875,879
1555,897,906
1601,829,902
1730,789,893
1696,806,914
1665,819,912
1575,844,912
1613,912,917
1650,866,915
1679,860,858
1687,825,814
1797,772,798
1631,772,803
1473,830,772
1299,804,740
1106,835,747
1015,845,731
968,787,728
921,662,729
904,680,734
864,699,727
894,785,729
879,771,755
967,770,764
946,787,782
1113,835,812
1023,822,848
1146,786,829
1088,742,808
1223,777,805
1109,742,810
1148,753,799
1108,687,798
1163,633,803
1129,618,822
1158,567,820
1210,562,827
1186,531,822
1217,549,846
1175,509,819
1183,499,833
1226,463,811
1280,468,850
1179,444,858
1197,427,886
1233,395,930
1331,403,944
1203,426,916
1137,415,923
1085,395,887
1044,382,875
974,352,828
962,354,814
956,335,786
957,335,783
999,336,758
1013,355,750
1035,381,750
1075,417,766
1113,417,761
1137,456,760
1102,465,749
1082,446,748
1026,464,748
1028,426,741
1029,406,725
999,414,727
1006,409,737
975,426,733
973,441,736
969,438,727
927,437,742
944,453,749
981,465,752
911,493,764
953,479,778
969,447,787
983,459,803
986,459,773
994,483,817
1003,501,788
1059,527,804
1096,563,780
1088,563,774
1106,597,748
1032,634,746
1007,644,718
932,604,720
888,657,700
848,651,690
863,609,699
772,578,695
801,607,699
782,603,705
806,697,716
782,728,727
877,783,762
868,776,775
1003,950,799
958,751,827
1087,721,842
1065,644,828
1207,627,823
1122,564,816
1183,570,825
1160,514,814
1209,474,826
1169,460,843
1243,446,848
1162,457,848
1160,427,848
1202,427,849
1140,403,840
1126,389,854
1144,374,851
1114,375,860
1113,347,914
1151,343,948
1229,327,938
1128,337,933
1045,321,915
967,318,902
923,298,852
884,279,840
883,272,811
848,269,782
855,277,777
882,287,770
904,308,779
934,305,773
994,336,786
1020,350,815
1011,360,814
967,353,778
970,361,776
1003,368,765
974,393,757
950,376,746
917,395,753
908,420,735
944,419,762
924,433,741
898,433,751
916,445,761
928,451,777
890,429,767
895,450,787
889,451,782
959,481,800
955,436,788
938,508,817
985,559,812
1003,556,814
1001,595,804
1040,574,811
1062,599,770
1002,600,759
1072,685,758
979,703,734
959,733,726
871,733,721
876,723,725
834,661,718
836,640,714
795,584,723
815,681,728
791,597,731
841,710,744
853,743,763
916,777,778
916,814,795
997,910,831
983,715,833
1078,737,825
1098,716,809
1109,694,807
1071,700,812
1092,633,804
1140,602,837
1168,551,842
1160,555,845
1207,543,842
1193,518,858
1136,539,854
1113,497,851
1148,517,859
1210,523,866
1220,498,905
1231,472,921
1198,467,945
1207,440,1017
1249,466,1010
1172,456,983
1110,437,986
1017,403,938
980,410,927
956,382,871
947,383,873
948,357,824
957,371,833
963,374,800
988,414,823
1019,419,800
1032,465,839
1107,465,812
1095,472,810
1040,462,781
1049,486,789
973,447,756
960,443,761
969,425,745
916,430,753
920,425,745
929,456,756
878,438,745
885,433,751
894,426,737
925,470,770
897,463,752
886,482,759
878,450,766
906,472,779
888,429,754
903,481,789
964,454,749
916,488,779
915,493,743
935,477,736
908,518,712
888,545,715
855,545,703
810,553,704
852,633,687
800,546,689
816,554,690
762,499,692
762,517,703
752,546,707
763,532,708
776,560,717
862,633,736
863,648,750
955,686,786
947,668,820
997,591,805
1047,609,785
1105,619,796
1070,644,799
1054,662,799
1143,626,791
1112,602,836
1156,572,827
1125,569,831
1200,569,825
1171,581,847
1181,558,826
1160,533,838
1143,516,836
1175,517,860
1150,480,855
1184,460,881
1195,460,901
1231,457,970
1208,460,950
1184,470,950
1075,433,900
1050,413,889
965,386,848
975,390,847
942,362,790
947,375,796
971,350,773
962,391,781
987,373,764
1058,420,805
1085,448,773
1086,458,788
1085,447,767
1045,465,766
1006,418,759
1024,415,751
1005,433,750
971,406,748
951,397,735
961,391,731
945,430,730
985,424,731
942,427,738
947,435,746
910,419,754
903,462,749
925,441,747
917,431,749
933,392,753
936,397,746
964,408,741
938,431,756
937,428,754
933,425,740
923,415,754
899,416,748
918,405,743
901,403,734
895,401,729
