Tensometr 1,Tensometr 2,Tensometr 3
1257,645,871
1296,671,875
1379,667,867
1399,665,868
1393,645,893
1425,610,913
1495,598,903
1509,596,910
1549,590,917
1578,582,945
1613,598,925
1595,589,934
1579,608,956
1543,582,954
1568,562,957
1609,568,966
1573,554,960
1631,573,971
1626,563,954
1656,553,995
1683,533,1008
1692,524,1012
1584,533,1010
1650,518,1041
1707,496,1045
1713,528,1110
1697,505,1141
1761,533,1138
1617,525,1105
1668,563,1125
1569,549,1100
1585,565,1078
1501,552,1036
1489,553,1038
1405,519,994
1417,525,1005
1338,478,981
1317,476,964
1286,457,927
1279,456,926
1273,451,893
1267,450,916
1260,441,879
1273,449,881
1263,424,861
1307,454,862
1311,451,831
1325,479,844
1376,466,826
1418,503,834
1432,510,827
1429,555,850
1515,574,834
1496,583,843
1547,565,829
1486,544,837
1415,533,818
1372,513,788
1325,508,783
1330,498,768
1300,481,754
1285,465,743
1254,446,750
1249,447,738
1202,451,735
1190,414,730
1197,434,712
1174,432,718
1152,409,704
1141,407,710
1134,390,707
1085,396,701
1061,388,695
1060,387,692
1042,399,688
1018,399,700
1023,416,698
1050,408,692
997,447,689
1029,418,689
985,411,702
967,408,687
943,409,697
978,389,685
947,391,704
966,361,688
937,367,704
940,369,682
928,354,696
933,357,693
909,360,689
899,365,697
889,354,691
885,345,689
889,347,693
874,341,685
873,352,682
872,338,676
873,330,691
858,325,676
874,330,683
858,319,673
839,325,695
819,337,676
823,329,928
830,331,714
823,325,683
866,321,667
821,324,656
825,330,672
817,318,710
798,312,711
777,319,660
778,325,659
762,329,637
761,335,645
756,333,648
765,337,652
759,328,652
747,327,647
736,343,643
738,334,655
735,330,648
716,335,659
717,343,659
700,340,656
696,338,660
686,337,663
680,337,657
664,342,664
682,318,676
685,362,672
681,348,667
685,335,678
694,339,676
688,345,681
687,383,687
695,400,692
718,411,700
732,407,714
737,428,712
731,434,729
771,469,747
762,489,744
822,494,772
811,463,793
889,465,778
859,464,789
926,456,789
915,434,765
953,418,773
940,416,780
948,433,762
944,436,777
969,432,776
1013,438,778
1063,433,772
1049,431,792
1066,416,792
1103,412,799
1134,396,797
1084,419,818
1121,420,821
1153,427,817
1179,431,815
1140,437,836
1141,426,848
1138,454,864
1151,438,841
1132,439,872
1159,433,871
1223,432,869
1218,417,874
1227,405,897
1260,417,897
1300,411,908
1270,402,944
1346,410,950
1324,388,981
1327,380,1013
1325,385,981
1304,403,974
1254,402,972
1208,402,942
1189,401,925
1169,376,917
1143,372,894
1121,363,861
1094,347,867
1068,330,839
1050,332,827
1034,323,807
1028,323,819
1015,313,797
1031,321,799
1029,307,786
1067,329,792
1045,320,767
1050,341,782
1064,345,747
1083,368,756
1111,361,757
1081,382,768
1119,378,769
1093,386,769
1143,383,759
1127,369,780
1150,362,760
1141,358,753
1109,347,742
1102,343,736
1111,324,733
1084,325,725
1100,318,725
1085,312,722
1055,311,713
1045,302,709
1011,298,704
1011,293,698
1012,291,692
994,288,701
975,284,684
943,288,686
952,282,682
927,289,684
907,287,679
906,295,684
921,296,691
901,297,686
894,288,696
888,282,694
838,281,700
850,292,700
870,295,692
864,293,702
837,292,697
834,292,700
827,293,700
831,304,688
812,303,707
811,302,697
786,291,705
783,295,697
769,287,701
739,289,707
752,293,695
742,297,702
732,300,702
732,285,706
730,294,702
718,283,694
728,290,704
712,298,682
712,306,703
694,286,691
710,289,708
737,278,685
719,281,679
734,289,680
718,289,688
715,278,679
701,287,668
698,295,673
705,299,671
693,302,669
701,295,675
712,298,670
700,302,667
708,312,672
707,314,683
709,321,672
692,345,673
699,346,684
694,344,691
680,351,685
669,328,685
666,340,681
641,341,686
651,353,696
643,369,699
652,373,693
655,385,699
665,395,706
658,426,703
672,408,716
674,410,731
699,436,731
724,467,739
738,465,740
750,498,756
764,480,772
797,497,799
809,544,806
831,531,832
855,501,822
881,501,808
892,480,808
933,486,815
962,460,803
996,461,805
970,472,814
972,473,816
999,483,801
1029,457,804
1054,461,825
1068,436,829
1082,440,822
1117,419,829
1086,439,850
1100,428,854
1115,437,850
1123,441,865
1104,431,875
1150,427,856
1112,443,867
1100,417,873
1154,421,893
1139,410,868
1160,425,887
1173,411,883
1231,414,889
1187,420,896
1197,429,927
1231,411,908
1241,420,956
1260,411,978
1286,409,1007
1263,397,1012
1280,399,998
1270,405,992
1222,412,1007
1170,387,967
1150,381,959
1115,377,934
1084,400,924
1061,391,888
1054,381,903
1021,368,865
1009,372,870
1012,352,846
992,356,849
1024,348,819
1032,343,817
1050,340,806
1047,360,823
1067,364,811
1077,378,808
1114,389,794
1149,414,791
1127,416,794
1123,438,805
1155,443,815
1160,435,814
1197,444,814
1195,428,817
1183,426,804
1166,403,792
1132,386,794
1166,394,784
1122,393,768
1148,377,778
1161,364,821
1130,361,760
1115,370,757
1078,344,748
1065,336,754
1065,322,741
1054,322,757
1037,313,724
1031,311,730
1052,312,732
1046,331,737
1044,331,740
1052,329,759
1031,333,736
1007,340,750
991,336,745
952,332,756
952,330,746
984,337,733
968,337,732
957,339,747
957,353,739
940,355,739
951,355,732
940,356,750
926,349,743
897,341,740
905,339,754
908,337,755
909,354,745
909,367,742
904,357,740
898,357,747
893,352,736
887,352,750
865,347,759
841,368,747
831,357,749
848,364,745
854,350,744
873,343,740
899,360,714
876,355,725
888,337,715
870,345,701
877,347,700
864,351,712
870,357,719
880,358,714
893,357,990
873,361,842
858,367,719
834,373,717
815,381,729
794,367,722
775,367,719
787,364,712
759,368,715
755,363,710
731,352,714
742,356,724
735,345,735
767,358,724
752,359,738
776,369,736
765,395,736
771,419,743
769,441,761
817,468,773
808,497,773
848,527,793
841,525,808
932,543,835
914,557,841
1003,542,840
975,537,852
1041,526,853
1062,521,846
1137,515,840
1083,518,853
1143,530,850
1102,533,859
1150,514,862
1146,498,858
1197,469,867
1174,464,875
1199,428,877
1251,440,889
1311,445,901
1225,478,889
1282,478,891
1259,476,912
1284,461,894
1275,463,921
1253,438,929
1260,445,955
1306,426,925
1318,441,949
1337,437,975
1390,438,990
1330,432,988
1321,431,1008
1357,426,1057
1461,445,1080
1455,435,1149
1510,451,1192
1579,444,1185
1592,481,1186
1534,478,1172
1488,479,1154
1468,481,1139
1435,469,1118
1402,474,1094
1382,467,1082
1368,441,1069
1374,431,1025
1356,427,1008
1309,408,1001
1302,405,991
1289,412,977
1308,402,974
1291,407,959
1359,407,967
1426,405,952
1449,429,975
1531,419,940
1551,432,949
1654,465,923
1639,476,957
1753,495,951
1798,500,951
1730,515,964
1772,513,982
1671,501,973
1717,495,963
1605,493,937
1547,497,940
1543,504,919
1539,497,914
1585,483,926
1537,510,930
1522,497,890
1466,479,880
1460,480,876
1444,489,871
1448,469,860
1438,470,862
1434,448,851
1374,482,854
1366,459,837
1363,464,841
1337,471,842
1302,473,846
1321,459,848
1278,483,859
1239,460,858
1215,481,845
1205,478,854
1183,477,838
1189,471,849
1180,500,838
1151,468,842
1116,466,829
1132,464,828
1106,472,820
1081,460,817
1039,449,822
1043,451,823
1016,453,814
995,447,799
986,445,812
990,425,798
990,419,805
976,415,792
982,414,808
992,407,779
959,416,784
974,429,782
936,424,769
950,410,780
919,413,757
905,417,766
903,421,749
902,423,765
895,423,744
880,415,736
875,406,744
875,408,746
912,403,725
863,404,728
861,415,716
838,438,709
851,427,712
836,423,719
854,431,693
817,420,698
826,425,705
810,414,696
810,416,701
782,397,700
794,399,701
749,421,706
755,412,699
714,398,700
725,410,705
707,380,697
719,393,706
703,395,718
728,401,710
711,408,723
708,410,726
700,430,725
724,441,731
734,441,740
769,451,749
773,471,750
793,479,770
804,503,789
833,526,791
866,557,813
902,553,839
916,528,825
952,519,830
949,503,817
969,531,818
1036,491,817
1040,503,815
1024,497,818
1028,503,825
1076,499,818
1111,485,817
1168,467,830
1152,467,826
1191,445,837
1187,434,848
1141,428,839
1205,444,851
1195,444,867
1180,486,859
1198,477,863
1221,482,891
1281,457,871
1241,451,869
1232,433,865
1227,439,866
1241,427,869
1292,443,872
1311,440,898
1303,459,918
1319,441,897
1330,445,929
1404,434,952
1387,420,1019
1408,401,997
1432,403,1037
1359,421,1033
1366,434,1049
1321,431,1035
1384,434,1026
1318,407,988
1383,408,970
1347,396,947
1356,371,944
1315,356,932
1347,364,946
1432,365,938
1509,364,941
1564,359,927
1578,362,926
1672,369,912
1711,375,926
1734,392,916
1874,411,940
2123,441,989
2112,473,998
2122,519,1026
2177,537,1070
2221,566,1084
2140,565,1139
2058,507,1160
1987,513,1132
1978,513,1135
1915,491,1151
1907,487,1160
1950,482,1191
1895,484,1238
1747,491,1242
1819,468,1189
1823,474,1160
1840,435,1158
1863,432,1176
1862,417,1172
1841,429,1218
1845,427,1175
1837,428,1279
1836,430,1230
1853,444,1302
1841,443,1306
1858,441,1365
1831,436,1317
1884,449,1325
1863,455,1279
1887,476,1283
1852,502,1280
1870,505,1291
1839,507,1306
1860,529,1332
1843,500,1329
1861,513,1352
1807,498,1332
1880,519,1346
1867,498,1398
1919,520,1456
1855,520,1441
1881,589,1483
1893,611,1513
2053,610,1555
2040,629,1574
2077,720,1629
2070,704,1623
2103,705,1600
2101,721,1633
2107,648,1607
2106,656,1591
2033,735,1571
1988,707,1539
2018,753,1537
1930,777,1454
1893,773,1356
1939,795,1334
1834,804,1320
1838,729,1355
1841,776,1344
1911,751,1321
1886,827,1339
1945,739,1274
1997,717,1261
1960,736,1242
2034,705,1210
2057,699,1188
1908,656,1169
1970,629,1154
1970,636,1131
1971,606,1148
1836,611,1133
1872,614,1128
1873,640,1139
1947,657,1116
1984,671,1129
1962,694,1115
1895,666,1090
1813,677,1112
1819,653,1106
1886,691,1128
2021,705,1146
2001,810,1139
1958,908,1156
2022,945,1205
2043,966,1230
2161,931,1252
2159,822,1267
2191,775,1259
2165,773,1235
2100,815,1198
1970,826,1154
1975,783,1153
1956,704,1123
1950,657,1129
1843,656,1121
1822,642,1090
1789,635,1096
1829,589,1069
1793,596,1023
1809,559,1008
1772,542,980
1688,507,970
1680,529,961
1602,513,967
1632,518,958
1585,511,964
1586,490,933
1550,470,929
1488,447,942
1433,427,931
1417,437,902
1323,416,921
1287,405,923
1279,392,908
1257,409,910
1273,403,910
1311,370,927
1291,393,937
1302,421,931
1309,409,968
1376,402,981
1376,400,1015
1411,394,1079
1404,391,1035
1397,394,1049
1356,399,1027
1309,399,1021
1308,394,1016
1246,392,1010
1229,388,974
1204,384,947
1162,364,937
1167,365,912
1146,360,916
1106,353,884
1104,347,874
1066,315,853
1091,314,855
1084,304,837
1090,309,822
1061,302,814
1087,315,815
1088,309,795
1101,319,792
1100,310,793
1113,318,785
1139,316,762
1147,340,780
1150,342,760
1186,354,780
1138,365,765
1177,365,780
1161,369,772
1179,372,792
1179,358,781
1157,360,774
1159,353,753
1122,355,741
1147,343,736
1126,345,744
1133,338,730
1136,328,734
1112,325,727
1089,323,722
1057,305,721
1055,325,719
1033,303,724
1032,322,720
1011,313,703
970,311,711
982,313,693
975,310,700
967,309,686
964,310,704
955,302,693
949,303,694
960,296,688
945,287,698
942,292,687
908,282,694
892,290,684
885,282,700
899,296,697
909,293,708
911,305,697
879,300,711
902,310,702
878,302,708
868,306,700
852,293,705
852,298,717
833,297,710
822,297,726
802,292,710
791,306,728
808,312,704
801,304,711
810,327,709
808,325,708
804,312,703
780,325,705
768,327,696
783,360,713
781,354,695
792,344,714
832,339,700
806,343,695
820,349,696
808,336,692
809,344,665
797,344,678
762,352,653
758,355,672
742,339,672
746,341,670
768,358,669
751,337,670
739,337,670
727,336,676
748,351,664
709,349,669
701,340,676
676,333,673
679,323,670
674,324,664
662,340,665
655,317,671
662,323,681
664,323,674
672,319,685
689,322,694
683,339,693
684,355,700
705,382,711
712,395,716
739,408,729
751,422,739
775,431,739
789,456,757
798,470,771
829,494,799
837,490,813
874,458,808
871,451,816
894,460,803
935,447,785
947,440,786
1008,427,800
990,443,798
978,444,794
1009,443,800
1035,428,801
1068,422,821
1066,423,806
1054,437,814
1089,429,831
1147,411,842
1112,428,850
1117,420,845
1099,449,839
1131,450,855
1094,451,871
1119,446,871
1137,444,883
1140,426,859
1144,439,891
1165,412,890
1241,443,882
1282,429,882
1216,439,927
1223,440,930
1287,444,938
1281,412,938
1335,447,1012
1325,398,1030
1339,408,1036
1304,384,996
1262,423,1010
1238,392,980
1207,407,990
1161,381,944
1152,386,946
1099,367,913
1120,398,909
1079,372,887
1059,371,868
1065,354,835
1046,350,851
1053,330,815
1012,344,828
1030,325,798
1028,346,786
1024,325,782
1028,364,783
1059,364,773
1069,360,769
1125,358,763
1122,390,760
1150,397,758
1124,413,762
1156,416,779
1203,437,783
1203,439,799
1209,446,802
1207,415,790
1174,415,773
1144,413,776
1166,411,764
1141,392,750
1165,388,748
1129,386,742
1107,373,729
1096,366,730
1070,349,709
1058,338,714
1062,331,703
1056,328,720
1024,326,700
996,340,707
1021,340,698
997,340,702
975,326,694
978,339,705
964,351,701
945,351,705
955,336,706
938,330,704
910,328,703
895,335,703
911,345,696
920,345,709
930,337,700
903,339,713
933,359,690
903,355,717
896,328,701
848,360,705
853,345,715
843,365,703
860,352,703
853,369,703
855,353,696
864,361,713
865,362,711
846,361,715
867,357,706
820,361,709
820,368,701
822,377,723
843,372,712
826,382,723
839,378,710
825,375,702
824,382,705
822,361,695
849,367,698
832,370,694
822,377,678
788,373,682
797,367,688
790,355,694
807,343,693
792,353,687
777,350,694
785,348,713
758,358,702
777,361,704
759,356,695
741,359,701
718,342,711
720,319,695
706,345,708
706,331,711
672,354,705
688,356,709
686,350,722
717,375,711
701,382,719
714,376,724
704,399,724
723,416,728
727,438,741
773,440,757
765,445,754
794,481,772
795,487,795
845,509,810
814,503,815
853,488,827
860,469,826
909,474,811
915,463,811
971,467,817
970,450,806
1033,426,816
966,438,823
1008,441,827
1028,448,820
1034,420,825
1062,426,842
1106,418,816
1100,402,843
1167,389,844
1205,388,831
1206,403,847
1153,418,860
1144,423,858
1211,443,868
1161,422,862
1154,414,873
1185,399,869
1207,402,866
1206,400,874
1231,379,879
1269,398,855
1327,401,874
1252,415,888
1276,407,907
1311,401,898
1323,397,913
1360,389,961
1375,376,991
1372,380,979
1342,371,956
1342,385,966
1259,382,941
1231,386,940
1204,353,919
1169,380,911
1120,377,884
1118,373,868
1064,353,853
1052,360,843
1043,340,820
1048,343,832
1048,334,797
1031,334,803
1050,328,773
1057,334,776
1079,328,769
1092,340,779
1133,344,741
1157,358,758
1187,362,741
1198,394,757
1170,407,739
1169,434,773
1225,457,761
1216,492,787
1243,512,772
1204,516,769
1188,517,764
1153,514,745
1176,541,728
1148,539,743
1150,528,739
1148,540,745
1110,492,738
1115,536,711
1078,491,707
1081,528,704
1077,498,698
1070,552,707
1027,506,693
1014,531,693
1012,523,697
1003,532,695
1005,538,713
993,556,703
978,556,711
970,639,699
958,589,709
955,639,710
888,656,711
892,683,706
925,716,705
920,739,715
900,749,727
919,902,711
905,901,720
882,981,731
877,1005,723
832,1026,713
849,1003,728
841,1074,718
814,1195,718
816,1205,717
816,1205,721
810,1284,711
833,1271,712
836,1405,692
792,1490,706
807,1844,711
818,1813,717
828,1997,704
853,1803,735
831,2213,689
821,2094,708
828,2270,696
809,2313,671
809,2419,681
782,2330,684
791,2759,681
768,2713,696
793,2817,697
802,2884,688
772,3430,691
758,3429,700
778,2971,684
733,2590,686
739,2414,694
726,2185,697
738,1891,681
692,1849,689
697,1772,692
680,1735,682
709,1692,684
692,1678,694
730,1541,701
702,1400,697
718,1378,706
710,1306,707
759,1305,722
759,1288,725
770,1287,737
772,1295,748
801,1297,769
803,1295,770
829,1297,784
835,1163,813
871,1052,791
863,996,784
890,926,783
905,909,787
906,845,783
957,806,795
955,795,796
964,762,790
1000,726,780
1036,678,789
1073,658,808
1084,623,800
1059,599,800
1092,599,811
1117,614,814
1123,592,802
1110,606,816
1098,617,814
1153,622,825
1128,562,828
1121,543,843
1119,518,839
1154,522,845
1117,488,845
1161,523,840
1181,473,834
1169,484,855
1161,459,856
1186,457,862
1163,439,875
1221,444,876
1201,426,886
1245,432,939
1233,403,927
1228,415,965
1221,402,929
1212,421,949
1162,425,935
1159,429,936
1111,423,915
1108,423,907
1063,416,884
1058,412,870
1028,399,854
1012,407,844
971,377,814
984,375,815
969,372,787
970,367,798
994,357,778
978,355,784
995,352,764
984,365,762
990,357,752
996,371,755
1028,375,753
1036,397,746
1065,398,733
1058,417,750
1083,437,743
1072,465,755
1062,481,755
1097,499,766
1113,497,769
1143,535,787
1142,516,784
1162,506,773
1146,505,762
1113,478,745
1107,476,1830
1106,463,691
1092,473,702
1096,461,707
1085,441,898
1056,444,711
1048,444,706
1026,409,705
1026,424,705
1039,404,707
1035,423,698
1046,419,714
1012,413,698
1017,399,709
1024,393,688
1031,399,687
1011,408,692
1022,398,689
991,395,689
988,406,689
947,408,693
960,412,745
906,409,682
934,417,679
939,435,666
957,406,674
936,410,659
946,390,666
962,413,676
952,413,672
920,414,675
912,403,784
877,400,726
876,381,708
859,387,694
842,381,677
854,382,689
860,381,688
845,404,702
834,399,750
829,389,679
831,390,691
817,411,686
816,413,697
818,405,701
825,396,694
847,387,702
852,394,710
865,392,712
867,394,721
861,396,734
841,400,739
832,428,750
820,433,764
818,427,787
836,435,795
856,451,800
822,461,823
828,461,819
784,462,806
781,450,805
745,430,819
743,432,802
723,422,816
733,417,820
692,405,828
693,405,833
693,385,840
698,409,832
691,424,860
722,433,857
698,441,892
715,443,891
698,425,903
739,451,900
744,447,923
777,477,923
775,472,931
823,495,938
813,504,979
869,536,955
867,550,970
931,551,968
910,529,989
940,536,987
954,540,1020
1007,564,1044
1011,554,1120
1026,540,1138
1007,524,1107
1112,561,1142
1106,577,1112
1171,561,1143
1187,551,1093
1261,524,1079
1211,517,1052
1277,501,1071
1289,528,1027
1385,539,1039
1371,531,987
1372,525,1026
1414,538,976
1436,521,960
1529,511,957
1513,503,979
1498,518,946
1558,526,1020
1573,550,947
1514,562,1039
1485,557,975
1493,536,1035
1531,536,990
1611,537,1051
1635,534,1030
1694,529,1070
1736,520,1019
1699,604,1026
1622,578,925
1654,581,933
1587,587,912
1620,597,887
1506,547,879
1572,557,862
1479,544,837
1532,539,829
1512,526,839
1604,591,831
1527,515,816
1686,622,807
1623,530,792
1781,608,803
1846,587,799
2177,702,782
2083,673,800
2283,791,784
2287,762,794
2378,897,795
2402,920,787
2395,958,797
2337,946,811
2401,975,785
2409,876,796
2480,928,778
2381,823,792
2394,874,791
2206,885,786
2300,848,791
2160,810,792
2171,869,792
2133,785,799
1967,793,791
1930,751,800
1811,750,791
1866,735,792
1854,743,792
1863,726,799
1751,738,820
1696,678,818
1692,658,776
1744,672,798
1707,669,784
1729,676,771
1584,664,761
1601,657,751
1613,652,716
1615,645,750
1546,673,736
1597,687,739
1513,687,715
1502,674,701
1542,720,714
1500,739,704
1492,694,701
1437,711,712
1405,680,690
1400,681,691
1427,680,694
1401,687,689
1387,671,688
1433,672,696
1395,639,693
1328,645,695
1309,634,690
1305,666,706
1271,648,702
1229,697,698
1167,692,700
1190,683,710
1200,642,698
1179,612,704
1194,577,701
1200,596,706
1246,549,708
1155,580,709
1221,553,724
1135,587,725
1077,572,736
1081,591,740
1026,598,753
1043,574,773
1058,565,773
1028,546,794
1047,545,816
1019,549,798
940,506,816
885,478,807
898,483,787
841,464,799
840,458,807
816,419,806
813,419,815
781,421,810
790,436,800
787,418,795
793,415,834
791,387,813
781,396,829
770,395,832
767,415,856
760,436,832
786,443,857
816,459,834
839,452,860
842,462,859
859,488,846
869,498,867
896,529,891
908,555,861
925,546,871
944,528,863
944,509,864
980,512,871
991,502,876
1012,486,887
1047,470,909
1086,460,888
1060,467,946
1094,464,933
1126,476,988
1134,461,1005
1156,470,984
1191,446,970
1154,440,970
1190,422,957
1246,430,954
1201,434,924
1224,457,919
1211,454,896
1218,464,891
1191,438,887
1223,432,869
1197,418,834
1209,408,840
1213,397,822
1226,391,832
1241,396,801
1253,422,792
1262,407,784
1331,412,769
1265,412,769
1294,402,754
1297,407,756
1282,399,758
1344,396,756
1332,389,761
1342,377,757
1401,382,768
1330,366,766
1326,398,775
1252,397,771
1264,399,767
1210,394,770
1174,396,751
1120,384,757
1132,384,742
1091,365,747
1077,363,732
1077,348,741
1049,345,727
1056,349,717
1013,344,720
1024,339,712
1029,343,715
1034,337,705
1066,342,701
1071,349,695
1082,353,686
1094,361,699
1085,365,683
1119,379,699
1117,390,680
1111,393,680
1135,416,682
1141,408,692
1171,409,690
1164,427,683
1187,417,677
1126,415,691
1132,407,680
1102,397,699
1103,387,680
1087,387,689
1123,375,688
1082,374,684
1086,367,690
1052,359,680
1034,351,682
1025,356,684
1058,347,683
1029,337,682
1016,337,677
978,331,686
972,330,669
981,340,683
976,353,689
982,360,682
985,363,703
942,356,687
934,351,697
935,360,687
879,358,670
870,363,681
884,353,673
898,365,655
868,353,660
869,359,658
874,370,659
873,365,669
857,371,671
846,374,664
823,362,664
790,382,666
793,364,661
791,351,660
770,350,666
773,351,666
770,355,665
763,351,674
758,357,678
731,355,675
750,349,691
736,357,686
743,356,688
728,356,694
743,365,696
757,348,705
747,354,716
748,344,710
774,347,720
755,352,736
750,342,733
738,348,747
732,360,769
732,376,784
742,361,796
740,361,795
727,356,810
726,351,798
700,366,792
697,372,803
686,373,810
679,375,799
662,383,800
663,344,815
653,342,817
648,342,805
656,355,817
665,356,821
664,367,817
679,382,807
660,361,825
689,407,840
680,421,814
695,442,832
696,455,850
738,462,828
727,447,852
747,492,868
750,488,858
816,510,862
791,506,876
868,523,851
840,459,872
896,453,885
898,465,875
943,443,891
936,399,891
954,406,918
944,411,963
965,390,970
968,364,997
1051,354,976
1030,356,969
1065,326,995
1079,314,963
1094,315,957
1076,308,936
1098,309,935
1079,313,886
1087,315,908
1101,316,860
1120,312,876
1083,317,841
1109,311,846
1124,307,825
1101,317,821
1113,309,792
1121,317,810
1188,305,780
1193,302,780
1187,315,752
1174,302,757
1212,308,742
1230,306,751
1249,304,746
1286,295,745
1275,294,739
1292,297,753
1266,301,763
1219,306,761
1160,294,754
1176,294,768
1104,289,740
1121,293,734
1086,283,736
1071,280,720
1026,273,727
1041,279,713
1016,261,699
1032,269,708
1001,261,696
1007,267,702
1003,262,695
1001,272,696
1024,263,705
1015,278,695
1025,282,714
1038,281,711
1064,286,723
1076,305,716
1060,305,710
1053,322,712
1049,322,710
1060,329,714
1080,336,710
1093,347,703
1086,327,722
1061,345,706
1053,335,720
1048,343,698
1031,335,714
1024,341,715
1018,337,719
1045,343,725
979,345,713
995,339,714
975,342,717
1000,335,715
972,338,709
1010,330,709
994,341,712
1000,357,696
990,356,707
972,358,707
973,355,708
951,372,720
916,370,704
911,361,701
912,362,712
865,353,686
856,355,698
848,361,683
877,360,668
854,353,676
859,354,677
847,349,674
847,350,680
819,364,681
802,359,674
781,369,675
759,368,674
775,348,673
769,360,683
771,354,678
760,362,685
780,347,689
761,348,682
758,347,697
759,359,693
770,353,688
733,375,695
745,374,693
726,381,696
735,372,705
753,367,698
758,392,703
748,385,712
765,379,713
755,387,719
764,394,736
734,414,740
741,427,755
737,412,777
742,400,799
734,405,805
727,388,817
723,387,817
723,383,810
705,389,794
713,384,799
706,370,814
707,386,818
674,386,813
670,387,824
674,386,822
656,380,817
660,373,829
664,375,847
665,378,833
685,388,845
686,403,848
693,419,861
701,409,858
710,418,868
739,433,866
753,461,886
786,464,905
793,467,902
808,471,900
827,510,907
871,533,904
879,490,906
905,488,918
910,521,938
959,499,929
947,517,959
1003,513,976
972,524,1032
1001,501,1067
995,498,1067
1058,491,1037
1076,477,1063
1110,461,1044
1105,448,1030
1141,431,997
1125,411,995
1119,422,965
1148,418,946
1170,429,941
1179,461,920
1178,443,896
1218,428,900
1185,417,876
1188,410,864
1216,410,857
1190,412,841
1223,402,836
1255,424,821
1320,414,811
1267,415,805
1267,418,811
1316,412,789
1277,402,807
1347,416,797
1353,401,798
1415,407,798
1359,406,802
1338,430,790
1287,422,782
1309,426,775
1242,417,768
1216,419,746
