Tensometr 1,Tensometr 2,Tensometr 3
1021,329,730
1016,325,738
1034,324,717
972,336,709
944,308,712
949,315,696
951,309,690
942,307,698
977,303,679
924,293,681
933,282,685
935,282,678
895,288,682
894,287,680
902,300,667
873,298,681
841,295,682
827,295,683
836,298,683
843,294,684
858,291,679
836,289,695
821,297,685
821,309,694
806,309,695
775,311,685
759,307,691
762,327,697
744,308,685
722,308,704
719,325,683
741,320,696
731,332,693
720,331,690
709,320,683
710,319,690
689,336,692
681,335,700
674,339,670
679,351,675
693,348,665
686,343,703
700,351,666
678,350,717
663,334,661
668,346,645
666,338,641
651,349,635
664,352,633
661,365,635
663,366,642
667,392,636
662,413,629
671,415,634
676,433,630
670,451,644
651,461,632
633,510,636
618,494,637
616,526,636
610,505,646
611,508,636
593,514,639
605,528,641
584,555,647
599,574,653
591,597,650
602,649,659
610,663,668
613,749,668
614,747,668
623,822,665
614,827,678
620,880,679
626,925,689
664,977,707
660,1174,704
678,1229,718
676,1303,732
706,1459,741
697,1401,757
726,1721,763
736,1816,775
774,1973,770
769,1736,770
795,1946,780
797,1956,763
834,2371,763
844,2173,773
867,2178,759
835,2019,771
842,1788,779
823,1884,761
865,1695,767
887,1660,789
904,1616,770
904,1690,775
939,1605,799
931,1551,807
963,1562,794
968,1521,811
988,1315,788
1047,1312,790
1027,1144,801
1021,1191,816
1055,986,802
1001,953,804
1026,894,831
1061,937,833
1097,919,814
1132,900,833
1144,855,851
1171,821,847
1124,773,863
1144,744,893
1214,694,884
1158,665,922
1148,664,947
1130,637,914
1093,610,916
1067,587,901
1028,633,891
981,618,863
971,612,854
951,587,837
924,561,823
900,533,797
898,525,785
870,480,782
869,490,781
858,476,748
877,494,753
880,472,740
865,509,743
879,505,717
905,535,731
924,544,719
911,563,727
911,588,717
907,633,720
909,619,717
907,624,727
920,563,725
910,551,743
908,470,831
894,467,722
882,455,771
875,465,859
883,449,954
858,451,791
838,449,731
829,445,731
850,413,817
830,397,957
826,397,817
811,361,791
824,369,731
814,374,731
805,368,817
789,363,957
778,347,690
771,338,649
764,331,651
725,345,647
749,338,652
769,338,650
775,344,650
753,356,656
755,364,651
735,361,657
718,384,658
695,372,667
690,362,672
678,374,666
691,366,672
674,353,673
678,357,703
687,355,683
677,360,683
663,357,697
661,350,703
657,335,715
644,349,726
655,366,755
655,370,755
663,368,774
678,339,784
679,324,779
685,322,800
697,328,790
678,332,780
687,335,799
685,337,785
698,333,778
708,329,798
687,325,791
647,342,782
651,362,777
647,339,796
670,348,798
674,346,795
690,340,794
651,336,807
675,342,807
658,351,790
656,341,800
646,329,815
632,316,798
633,311,817
610,311,820
601,318,841
597,317,821
598,313,838
612,322,849
606,322,855
625,329,860
615,339,887
621,350,908
622,373,915
642,366,941
652,367,980
667,358,933
700,393,958
717,401,936
718,421,942
740,426,904
781,425,903
785,441,860
811,426,887
834,417,844
845,427,862
846,423,828
886,426,829
881,425,812
913,410,815
886,405,784
873,398,798
927,398,781
947,398,807
961,392,787
970,391,798
1015,381,799
998,367,825
1008,378,832
1071,376,837
1018,388,810
1037,383,789
1049,404,770
1082,389,754
1030,378,754
1042,381,747
1079,394,736
1079,369,731
1086,379,726
1137,388,729
1203,391,725
1174,385,720
1174,401,741
1175,379,724
1222,377,737
1235,374,736
1250,397,736
1222,379,744
1224,417,763
1180,397,756
1157,427,764
1101,403,771
1094,418,781
1064,390,767
1060,404,779
1037,382,785
1046,388,796
1041,376,785
1013,376,794
1026,360,783
1037,391,806
1055,378,766
1094,406,788
1123,403,773
1162,456,779
1167,467,777
1175,545,777
1204,532,781
1246,594,780
1299,581,755
1305,600,780
1321,619,750
1324,619,753
1301,587,736
1294,565,733
1300,603,720
1375,571,728
1337,562,706
1331,559,712
1357,530,713
1332,511,712
1322,520,718
1251,505,717
1287,532,710
1312,558,721
1305,572,702
1293,550,710
1304,560,705
1287,504,707
1279,531,714
1266,584,701
1280,561,708
1301,601,700
1303,586,706
1343,592,701
1372,609,710
1301,627,717
1350,649,715
1334,609,721
1402,628,713
1379,563,728
1381,631,763
1439,594,723
1384,639,730
1355,583,734
1330,587,752
1320,566,750
1357,593,769
1415,595,791
1365,622,793
1300,562,811
1303,543,824
1320,547,812
1381,547,833
1390,533,813
1412,534,806
1357,526,827
1352,491,827
1409,502,822
1307,504,826
1264,517,821
1268,547,818
1258,526,825
1288,565,840
1231,610,829
1114,554,848
1059,577,844
1047,589,853
991,542,858
957,530,872
896,497,856
871,476,874
848,464,873
829,433,868
810,430,870
814,406,898
812,401,867
808,389,899
780,413,889
830,418,875
787,419,902
787,445,920
775,424,897
782,439,925
782,427,906
798,446,939
789,465,989
834,486,1020
815,470,1009
869,527,998
862,517,989
912,528,969
900,516,959
958,524,923
933,505,910
973,507,890
945,487,879
978,505,870
1014,463,870
1052,479,850
997,469,841
1002,464,828
1029,477,812
1022,457,797
1066,482,805
1107,467,776
1027,445,794
1075,424,764
1071,427,777
1123,426,759
1118,438,778
1132,425,765
1121,462,780
1132,433,757
1140,444,763
1121,432,744
1124,421,743
1114,410,724
1075,416,735
1108,395,713
1155,406,714
1177,418,702
1271,415,699
1252,398,687
1208,424,698
1257,413,685
1235,412,683
1271,403,676
1284,401,685
1324,395,667
1263,378,668
1227,394,673
1207,375,676
1153,371,678
1106,367,685
1081,398,664
1072,374,674
1044,369,659
1008,345,667
1005,339,668
976,308,923
983,308,898
951,292,720
940,296,986
952,290,897
953,286,772
965,285,896
1000,295,951
986,286,686
1026,301,689
1056,301,683
1041,313,682
1041,321,694
1037,340,698
1046,336,707
1057,343,736
1056,336,716
1049,342,668
1054,334,679
1007,314,666
1016,317,657
985,317,673
997,313,659
986,309,674
969,301,651
971,299,670
940,291,653
938,292,656
939,285,660
936,278,748
923,274,797
915,273,662
938,275,793
923,280,672
904,283,714
898,275,705
885,267,711
858,270,931
856,264,931
815,265,746
827,263,744
812,249,677
833,246,946
821,256,946
813,252,840
799,263,652
788,263,658
781,270,724
757,264,707
743,274,670
740,286,774
735,290,727
723,309,744
715,262,771
726,272,879
712,264,681
709,268,679
699,276,678
691,280,693
686,277,710
694,281,710
686,268,730
691,261,750
704,288,750
708,289,772
741,280,785
710,271,771
718,269,770
707,269,779
712,267,755
715,270,761
703,266,777
680,271,755
691,280,759
700,281,775
714,278,755
702,280,768
710,277,781
702,270,785
694,281,772
672,273,799
673,269,796
636,275,781
637,267,801
614,264,794
617,260,786
603,262,806
579,265,810
573,260,813
570,260,798
573,268,825
577,272,824
572,271,811
581,284,809
594,298,841
607,297,836
603,306,853
613,305,864
618,314,922
634,319,939
654,334,925
663,341,885
672,351,917
698,370,882
709,389,882
721,407,859
731,392,853
760,401,811
764,411,804
787,401,782
795,397,779
819,382,753
844,368,764
832,382,736
848,385,736
841,377,724
880,382,724
879,386,705
917,369,704
905,379,694
953,375,706
952,357,704
965,359,711
962,373,700
994,376,701
1013,375,709
1051,371,693
994,374,686
990,351,685
1034,347,689
1020,322,688
985,324,677
1040,300,667
1073,317,674
1121,311,657
1121,326,664
1122,318,659
1121,324,658
1114,312,654
1137,315,665
1130,294,658
1193,303,674
1117,297,672
1079,302,669
1015,286,660
1007,284,682
966,261,660
953,253,681
909,234,668
901,241,675
879,228,687
860,230,676
871,220,668
852,221,682
847,211,673
842,210,696
867,210,677
848,211,686
861,215,682
869,216,689
895,222,680
911,228,678
896,240,681
895,242,667
889,253,667
925,250,675
892,250,660
914,255,672
882,260,664
887,246,666
886,242,663
876,246,653
878,240,664
870,238,655
829,234,636
865,238,645
840,229,625
838,224,639
814,224,636
809,228,647
815,223,636
791,229,637
808,243,646
808,242,645
793,234,658
788,228,650
777,219,665
736,227,650
745,228,660
770,225,660
755,229,658
746,231,653
736,243,649
762,227,654
726,246,660
712,237,673
687,234,672
672,229,673
662,225,672
653,226,670
652,223,690
652,225,680
655,228,688
654,229,693
666,235,703
662,229,718
654,228,721
648,234,736
639,225,753
639,246,757
654,253,775
651,250,798
634,257,778
633,253,781
621,258,781
645,266,761
629,266,772
624,283,776
615,283,766
616,285,779
622,277,782
628,287,765
622,294,776
633,294,790
628,287,778
635,304,782
628,298,792
614,286,786
610,290,794
600,287,803
602,285,790
589,287,809
595,284,809
577,294,799
594,294,796
578,288,816
600,278,821
582,285,815
592,307,823
597,305,835
620,321,858
606,311,871
617,331,871
606,332,899
621,344,954
630,349,980
663,381,952
663,374,938
678,415,950
658,404,933
695,421,917
702,431,904
736,447,891
730,446,873
774,432,838
783,405,844
801,400,806
813,404,799
850,394,784
835,392,786
837,399,763
820,400,770
860,390,756
855,395,755
902,391,741
898,390,748
925,380,746
948,383,741
937,378,738
958,380,751
985,386,750
982,412,745
983,408,725
980,390,725
993,397,711
1033,411,722
954,393,698
989,375,701
1043,371,698
1057,376,687
1091,386,689
1113,404,688
1125,416,674
1130,397,674
1106,413,676
1152,404,680
1160,385,677
1184,373,689
1126,357,668
1089,384,689
1047,360,681
1018,350,677
1006,349,672
967,331,668
934,332,672
921,318,688
920,307,672
889,293,676
905,291,671
882,282,661
898,286,682
886,291,670
907,294,682
915,293,685
929,302,664
956,303,669
966,319,659
962,322,659
969,342,658
977,339,645
990,345,652
980,358,655
959,358,656
947,341,655
938,333,640
939,344,647
922,330,636
943,348,643
879,347,639
888,328,622
876,329,635
878,325,613
826,323,622
848,319,617
828,331,628
842,316,615
828,313,624
821,319,624
827,322,626
796,303,636
783,305,625
776,288,633
763,296,631
794,284,641
807,286,633
822,275,634
790,283,633
794,283,632
787,287,634
757,290,633
756,288,640
722,289,638
713,286,645
723,278,654
697,276,653
707,272,675
704,264,664
687,277,670
689,286,689
674,284,685
678,288,700
685,275,702
669,279,716
672,280,735
675,307,761
681,298,766
685,292,770
694,278,782
681,279,758
666,276,755
683,275,764
676,280,749
668,281,756
662,279,750
668,286,743
659,286,759
669,281,761
649,299,753
676,272,769
662,272,772
648,265,756
637,275,776
635,271,775
616,273,764
615,271,770
607,274,780
615,281,783
607,273,770
607,272,789
604,267,806
597,274,788
610,273,816
612,284,810
607,297,837
636,304,831
630,325,846
642,327,861
640,321,896
643,325,894
646,328,947
661,344,966
669,351,947
686,377,929
685,389,960
702,409,926
732,413,919
728,441,890
735,428,893
749,411,852
777,427,847
812,408,825
831,399,821
825,400,794
844,385,797
846,388,769
826,383,769
815,371,752
869,376,768
865,368,747
898,365,758
900,367,741
964,357,758
944,353,741
985,349,741
993,359,749
1020,365,757
1012,362,744
1017,358,742
1010,365,734
997,365,731
1001,360,709
1007,354,710
1030,344,700
1047,345,691
1074,347,704
1098,355,691
1095,360,695
1081,348,684
1106,349,680
1163,350,679
1141,360,685
1138,344,678
1136,347,701
1083,361,685
1085,351,693
1017,337,673
998,341,682
960,320,684
951,335,672
918,318,672
912,322,686
909,302,670
898,304,687
912,291,673
887,294,687
872,283,692
877,290,690
912,278,689
901,290,713
904,287,785
930,296,700
942,309,693
923,334,679
933,343,693
948,357,676
950,350,677
967,363,745
961,347,706
953,337,734
946,324,670
925,328,660
931,319,661
931,300,648
933,309,664
893,308,674
878,293,647
885,309,689
873,302,646
859,293,638
872,292,640
863,282,640
876,285,637
876,285,633
868,283,644
893,291,643
867,280,646
848,276,657
837,277,643
799,275,652
794,277,646
817,279,648
825,282,652
805,273,642
815,272,649
829,273,659
805,265,652
785,280,656
759,289,667
749,288,667
751,292,676
744,272,687
726,286,687
725,284,699
722,285,719
720,289,722
707,286,736
700,290,756
691,283,760
679,286,779
670,289,804
672,299,787
678,303,804
695,292,796
703,292,798
680,291,796
685,291,794
693,300,798
675,298,802
677,302,808
670,293,816
663,303,831
652,310,848
662,305,846
656,302,859
668,301,867
662,317,889
671,303,891
664,311,915
654,317,928
646,318,945
642,303,962
621,287,962
630,288,976
614,285,983
611,291,966
619,299,1004
609,306,1021
612,322,1067
629,310,1075
630,325,1078
627,321,1135
636,344,1155
640,352,1091
669,365,1096
672,365,1059
715,382,1060
714,383,1009
758,405,1001
746,425,987
802,460,962
796,442,946
830,447,950
814,428,928
849,419,915
862,409,916
906,410,941
912,400,952
935,415,984
878,399,1006
903,392,1070
881,390,1092
927,368,1140
955,386,1138
1030,386,1174
1007,389,1242
1117,389,1282
1129,383,1261
1190,369,1286
1155,366,1278
1185,381,1296
1202,372,1252
1324,368,1321
1329,360,1229
1389,347,1266
1369,329,1239
1417,342,1235
1454,350,1249
1461,369,1259
1495,363,1273
1487,349,1302
1601,348,1273
1502,338,1356
1534,342,1389
1437,339,1440
1401,365,1469
1313,367,1448
1258,343,1458
1215,367,1459
1209,348,1486
1195,337,1533
1154,323,1503
1157,318,1531
1178,321,1548
1195,321,1520
1175,327,1545
1190,321,1535
1261,332,1494
1251,339,1526
1285,365,1523
1337,376,1486
1455,416,1481
1505,436,1440
1633,462,1456
1717,480,1427
1782,550,1499
1804,495,1503
1866,519,1418
1881,495,1468
1851,503,1421
1851,505,1397
1825,513,1333
1857,584,1313
1886,591,1325
1846,578,1260
1894,641,1247
1882,596,1183
1868,588,1203
1796,601,1157
1774,637,1165
1757,625,1105
1776,631,1076
1756,672,1026
1778,605,1004
1736,594,977
1809,622,952
1786,621,941
1848,637,913
1840,645,909
1880,654,921
1872,627,898
1891,721,888
1892,708,876
1910,787,887
1848,747,861
1843,776,854
1893,781,834
1844,760,837
1847,755,818
1767,711,824
1752,794,831
1646,832,828
1636,825,833
1662,846,832
1682,847,842
1796,781,849
1884,792,840
1830,797,842
2003,781,860
2093,855,870
1924,823,872
2233,818,889
2204,765,891
2183,831,899
2215,817,886
2237,791,880
2137,827,867
2128,839,857
2100,855,827
1926,927,827
1895,908,815
1805,828,815
1797,930,813
1798,908,810
1828,809,813
1855,830,802
1795,809,806
1786,795,802
1733,845,792
1695,804,795
1602,771,798
1492,724,787
1483,693,798
1399,611,811
1324,676,805
1342,665,831
1267,637,802
1182,650,819
1157,643,808
1158,635,814
1136,618,824
1111,623,828
1091,630,820
1083,652,812
1082,651,824
1077,605,857
1081,654,842
1070,601,867
1098,596,862
1089,612,885
1117,629,928
1124,627,988
1142,682,966
1135,635,949
1155,602,935
1144,602,955
1164,577,911
1160,549,910
1144,527,872
1132,534,855
1127,493,836
1065,481,824
1034,464,790
992,444,800
1017,437,770
993,413,775
963,414,754
988,391,755
994,399,733
985,388,753
998,365,728
989,347,729
985,355,719
1038,354,721
1027,346,708
1066,354,723
1026,368,709
1025,342,723
1029,344,729
1009,343,729
991,341,710
1029,334,720
1043,328,710
1038,316,704
1051,330,713
1074,325,713
1142,337,695
1114,325,686
1082,321,673
1134,321,674
1149,327,665
1165,312,676
1235,311,668
1223,313,656
1195,306,664
1175,324,659
1130,326,668
1093,308,673
1078,305,665
1016,290,663
1005,279,651
991,265,646
974,259,668
959,251,650
963,259,660
939,249,655
945,253,668
929,240,667
923,249,664
931,244,659
926,248,666
935,244,660
933,242,681
947,245,660
962,251,684
981,254,667
985,256,669
964,251,675
962,260,674
961,262,675
950,266,668
951,260,660
951,253,666
937,253,670
928,255,683
918,259,672
930,260,685
915,257,665
883,258,678
877,259,650
871,248,667
871,251,653
873,256,642
867,260,637
865,252,633
856,241,642
882,247,634
876,251,643
855,240,634
855,252,634
872,245,643
857,243,632
844,244,636
808,238,633
795,236,641
810,229,642
817,228,636
815,227,642
807,232,636
803,254,642
792,238,652
779,251,649
757,245,659
730,250,659
716,243,664
728,250,671
715,237,677
716,239,685
715,239,685
713,248,693
694,267,707
695,255,709
695,253,723
672,257,727
686,268,737
690,272,760
687,271,760
688,278,776
707,275,797
702,273,785
707,280,803
698,277,792
690,275,787
691,284,803
702,285,780
690,281,789
684,277,801
677,284,800
682,293,787
683,286,804
672,307,810
677,304,801
689,314,802
681,301,810
671,300,815
641,302,814
637,290,818
645,284,813
620,282,798
626,281,810
617,279,815
626,266,825
619,270,817
622,267,831
621,277,834
623,286,827
642,288,842
634,299,864
628,297,866
638,304,863
631,307,888
649,317,927
659,326,943
696,333,952
685,337,948
705,348,942
710,380,924
745,398,905
757,396,889
777,394,867
771,394,855
826,375,833
825,391,834
863,379,809
877,378,806
879,375,806
883,349,797
880,359,771
849,357,769
879,350,755
878,339,759
960,343,738
922,352,739
954,333,747
980,351,752
982,346,744
968,357,753
981,350,748
969,363,755
1026,356,730
998,376,730
1015,349,730
1050,361,730
1049,345,730
1026,339,730
1069,315,730
1085,292,730
1140,299,730
1123,312,730
1145,325,730
1171,313,730
1154,312,709
1170,304,701
1166,317,698
1200,314,707
1148,301,690
1104,321,700
1095,308,684
1045,298,695
1006,295,697
971,279,691
966,268,700
936,262,688
934,270,715
914,264,687
916,264,707
903,247,693
907,247,710
902,252,685
919,257,702
902,259,684
925,272,700
941,279,676
956,290,662
970,298,670
965,318,668
967,322,669
979,338,673
973,339,679
994,330,684
995,324,670
971,329,672
975,336,667
963,324,682
1005,320,678
989,319,676
944,330,677
928,321,685
931,303,687
941,306,700
926,291,689
935,288,688
929,293,691
928,291,704
902,298,702
881,296,701
904,293,694
864,296,710
867,291,720
865,274,716
815,276,719
832,273,720
839,285,725
844,291,746
820,295,749
832,302,765
826,302,787
822,308,789
756,299,807
732,303,830
725,302,809
716,317,826
715,306,813
692,312,802
711,291,814
741,294,809
709,300,803
703,300,804
711,299,817
691,297,806
692,300,802
695,294,809
693,295,822
705,318,805
709,319,813
740,307,822
722,301,827
734,305,806
708,309,815
717,307,816
704,303,826
689,312,800
703,306,824
681,311,817
674,308,829
691,338,808
693,309,838
678,323,845
713,316,841
726,320,841
723,317,878
703,314,899
684,314,927
690,307,904
671,301,922
656,307,906
630,302,904
628,298,874
631,293,886
623,295,846
628,292,841
629,307,804
627,304,809
644,318,784
642,331,774
647,328,748
648,343,770
653,335,745
659,347,750
681,363,731
706,364,741
722,383,724
735,385,733
741,395,725
753,413,726
783,418,721
798,409,728
810,420,727
834,425,719
869,421,715
890,429,711
926,402,691
932,386,690
957,404,691
933,410,677
891,402,674
921,396,681
933,399,666
948,405,679
955,399,663
988,387,660
986,384,668
1003,376,661
1013,381,662
1013,377,671
1007,376,660
1031,371,664
1062,360,668
1109,369,656
1007,350,683
1042,321,667
1074,321,681
1078,326,670
1115,343,684
1096,343,687
1142,338,686
1139,325,688
1105,346,684
1112,335,682
1144,336,686
1156,334,679
1112,336,682
1058,336,672
1054,343,681
997,341,663
986,340,685
961,334,670
941,340,688
924,327,676
913,329,678
889,323,669
896,332,684
880,326,674
870,350,675
890,340,674
883,355,673
920,359,660
946,381,649
974,388,651
996,422,642
970,441,638
963,467,634
968,485,640
973,529,655
1000,557,652
1002,580,663
990,599,667
970,624,651
973,626,655
980,656,653
995,653,661
993,720,657
947,732,669
933,719,668
931,719,672
954,740,666
942,742,661
967,795,663
924,815,661
940,843,664
931,830,678
906,913,689
919,904,683
917,960,671
878,974,683
851,1005,687
823,1078,682
830,1328,690
826,1183,698
869,1306,707
860,1307,723
797,1804,724
800,1723,739
781,2175,762
783,2430,765
759,2714,787
744,2743,815
717,2600,788
713,2466,784
714,2600,790
683,2693,781
695,2834,774
692,2687,792
698,3445,782
685,3437,772
685,3082,782
675,2784,784
670,3339,768
663,3382,782
667,3439,795
675,3440,789
665,3440,786
674,3443,812
708,3439,815
697,3117,806
684,3354,807
675,2989,816
671,2485,804
658,2285,805
658,2112,828
633,1592,844
643,1581,825
640,1651,827
648,1419,843
652,1200,835
660,1113,847
657,1079,866
640,1074,883
627,1010,876
629,945,924
604,896,954
591,869,927
585,856,917
575,832,928
576,796,914
588,694,886
585,608,873
584,596,857
589,589,843
586,584,825
621,567,812
599,557,804
606,560,785
602,549,795
616,555,772
615,558,780
638,555,749
657,568,763
671,563,746
669,561,751
697,580,734
690,581,749
724,586,733
725,569,733
762,559,724
757,526,727
781,521,719
767,523,701
800,490,693
825,485,702
843,474,687
807,463,685
814,459,685
833,445,678
894,444,661
876,411,684
896,399,674
925,401,682
934,410,666
935,411,680
975,401,665
959,398,686
956,389,669
935,394,675
952,384,675
971,371,672
965,359,671
972,350,676
991,343,670
1026,339,684
1063,353,667
1096,360,687
1058,366,676
1052,357,675
1098,354,690
1162,349,673
1145,351,688
1163,358,684
1144,347,675
1136,363,685
1117,382,673
1055,356,684
1028,350,672
1000,377,675
1007,365,665
969,346,663
954,349,677
936,337,656
935,339,668
924,329,653
927,334,659
935,327,654
935,339,646
937,300,659
948,330,657
969,312,632
971,331,643
975,333,622
994,377,641
1004,357,641
1033,367,644
1017,366,634
1031,374,637
1009,366,639
1025,370,652
1015,380,644
1019,366,648
1010,364,648
1018,371,650
978,358,657
981,352,660
946,332,664
964,324,669
966,315,672
963,307,678
945,305,672
914,305,673
920,303,683
908,307,695
906,320,700
906,333,703
899,330,715
892,330,737
854,324,738
850,347,757
850,346,777
862,341,797
865,398,807
850,397,810
849,406,822
818,388,805
808,376,799
801,381,821
781,368,821
785,356,818
771,346,829
761,350,833
776,338,838
780,331,835
763,342,852
766,341,851
779,327,865
738,323,873
737,339,872
746,333,878
736,335,890
741,338,892
743,336,896
779,320,916
774,326,938
775,317,945
777,317,949
777,327,944
769,325,967
735,330,962
740,327,1000
753,333,996
723,356,1051
731,342,1075
744,343,1178
749,342,1098
733,348,1154
738,355,1099
704,339,1099
702,325,1062
669,320,1075
673,299,1016
655,295,987
656,299,978
647,301,968
663,299,954
650,305,926
667,308,925
670,316,905
672,337,911
671,344,904
675,371,899
674,363,882
698,371,875
720,373,872
739,405,871
750,424,869
779,427,864
787,433,860
806,460,853
835,454,853
882,448,846
916,438,846
951,436,846
959,444,846
1017,421,821
997,456,818
983,446,829
969,447,833
1037,432,838
1054,430,835
1083,430,852
1096,439,851
1133,436,865
1202,429,873
1244,453,872
1275,498,878
1282,486,890
1310,463,892
1289,443,896
1298,463,916
1311,451,938
1382,453,945
1430,446,949
1420,433,944
1398,444,967
1445,443,962
1419,475,1000
1449,469,996
1472,501,1051
1511,507,1075
1537,519,1178
1520,507,1098
1542,526,1154
1429,526,1099
1465,572,1099
1371,549,1062
1383,569,1075
1293,548,1016
1280,541,987
1251,533,978
1233,507,968
1229,489,954
1228,495,926
1220,493,925
1227,479,905
1245,479,911
1225,465,904
1212,455,899
1207,455,882
1189,454,875
1184,424,872
1166,422,871
1174,418,869
1171,402,864
1159,400,860
1162,399,853
1159,399,853
1153,397,846
