Tensometr 1,Tensometr 2,Tensometr 3
2048,1763,1710
2335,1641,1800
2527,1959,1818
2716,2332,1925
2862,1427,1830
2492,1287,1613
2333,1129,1538
2321,956,1434
2063,903,1349
2018,801,1240
2072,768,1208
1781,672,1141
1708,652,1089
1448,601,1028
1385,576,1113
1330,559,1074
1195,572,1110
1079,500,1010
1039,476,975
980,423,895
979,427,951
951,413,899
970,485,962
980,483,898
979,515,936
988,534,876
936,541,834
912,580,905
914,553,922
938,584,886
863,600,870
871,582,848
910,623,861
861,620,874
852,623,894
867,629,882
860,742,883
920,728,864
953,797,878
1002,903,826
1002,937,818
963,1120,791
869,879,775
837,764,776
798,735,779
789,756,942
790,793,807
869,886,823
978,944,876
1013,858,883
1170,838,866
1197,783,873
1263,832,871
1288,764,886
1419,700,917
1425,734,909
1338,721,946
1343,679,952
1308,641,960
1257,613,1037
1258,546,1080
1187,577,1080
1052,506,1002
1014,522,977
942,452,905
912,452,904
907,429,854
934,474,874
940,552,861
941,576,900
931,585,860
884,580,869
867,584,820
839,543,822
857,526,810
802,552,819
795,544,812
819,549,842
772,524,815
817,570,832
827,628,830
830,661,858
893,713,866
920,708,878
981,717,795
1016,740,828
983,825,805
860,898,758
833,858,756
787,825,755
784,887,772
839,987,779
967,999,819
1015,1026,881
1114,1077,893
1191,953,878
1230,888,876
1304,876,888
1326,783,890
1368,701,892
1385,742,897
1389,673,936
1305,600,941
1361,602,943
1240,563,959
1285,537,1076
1155,545,1049
1051,517,1007
979,513,944
949,448,885
913,475,886
909,427,851
923,520,861
963,551,865
994,583,878
972,593,851
908,588,850
909,625,815
877,622,813
858,731,803
842,746,804
863,822,790
900,907,798
854,983,792
873,1042,834
907,1154,813
877,1279,843
954,2085,832
948,2273,834
983,2848,772
976,2561,779
1048,2678,755
897,2574,748
911,2589,735
841,2663,733
862,2522,751
813,2466,759
941,2407,788
1002,2357,816
1096,1960,853
1114,1604,847
1231,1320,836
1209,1302,867
1327,1039,846
1319,929,852
1392,859,837
1275,780,860
1226,684,866
1290,708,882
1191,642,900
1237,597,995
1140,602,1005
1051,573,983
939,495,911
897,495,884
855,468,839
849,454,808
840,487,810
858,591,814
910,643,833
897,652,823
885,660,814
855,639,784
839,677,785
845,678,787
878,683,799
844,704,785
877,739,788
853,756,799
867,783,811
898,817,818
934,880,843
948,938,844
1011,986,833
1037,1044,797
1056,1011,789
1077,1047,775
892,1140,740
879,1123,729
788,921,739
799,1025,740
808,1172,753
946,1097,783
972,1236,826
1083,1187,868
1131,1125,848
1331,1065,841
1256,977,873
1373,1015,898
1431,904,918
1569,895,897
1565,835,939
1538,795,946
1652,824,996
1460,770,1019
1670,746,1165
1499,815,1203
1384,814,1237
1252,751,1103
1233,760,1152
1204,721,1109
1257,804,1153
1445,911,1112
1751,1311,1212
2012,1578,1206
1814,1560,1226
1651,1427,1170
1576,1366,1069
1550,1305,1018
1498,1274,1010
1436,1257,1008
1402,1172,1010
1494,1476,980
1403,1627,987
1501,1571,995
1422,1532,991
1446,1380,1011
1423,1458,1042
1465,1618,1043
1383,1387,994
1426,2004,912
1341,1949,894
1237,1770,853
1170,1613,797
1013,1203,784
1007,1146,778
942,1248,797
1021,1175,810
1079,1219,838
1127,1300,870
1205,1112,856
1312,1055,862
1256,992,864
1330,884,866
1411,774,895
1496,781,897
1466,741,890
1418,665,914
1445,711,925
1322,661,940
1271,595,1019
1292,559,1053
1166,567,1054
1062,496,963
1028,471,942
935,439,871
935,432,861
954,415,804
970,490,831
998,552,835
1007,570,848
937,549,805
883,561,801
852,533,756
843,553,751
847,557,753
831,534,751
851,524,743
861,540,757
841,571,764
842,615,768
819,633,771
818,667,822
842,665,800
870,684,777
843,740,747
882,734,760
809,804,725
764,852,720
771,771,724
747,679,730
755,823,740
770,826,746
865,911,773
892,941,822
987,810,833
1058,630,827
1082,551,836
1104,501,829
1177,410,854
1275,392,882
1238,372,868
1149,375,898
1186,361,916
1230,363,939
1185,349,981
1260,343,1056
1131,334,1033
1019,321,973
957,301,932
899,287,883
878,283,859
902,294,841
946,329,846
952,373,877
973,398,915
950,443,904
903,468,855
887,488,914
897,517,835
892,591,828
853,609,830
878,606,840
875,659,850
850,656,846
866,737,863
843,800,858
844,808,899
888,806,877
936,880,872
935,842,823
936,921,815
907,1071,781
828,1071,754
803,1000,747
773,849,748
780,993,743
809,969,748
926,1024,774
950,1049,845
1027,1183,857
1087,1112,843
1145,1013,829
1239,1173,840
1287,1011,841
1366,985,867
1406,997,858
1289,1008,894
1267,938,901
1309,951,944
1228,896,977
1321,881,1126
1178,904,1050
1073,883,1020
1005,792,945
973,773,892
964,739,839
989,829,852
997,951,826
1027,994,907
996,903,905
962,871,966
933,815,940
891,766,817
917,655,814
927,682,822
887,692,808
880,738,818
855,694,815
822,774,810
851,741,824
912,757,829
830,735,850
899,755,842
958,785,842
933,855,796
984,827,809
927,866,774
878,868,754
828,734,752
785,742,754
756,716,748
823,829,756
923,839,784
966,834,827
1002,1041,843
1081,809,847
1148,760,832
1245,812,847
1293,678,838
1373,640,858
1385,666,884
1279,657,898
1256,616,903
1346,614,938
1284,571,961
1297,531,1087
1192,533,1017
1099,506,1004
991,464,921
965,460,904
910,423,822
924,445,829
956,460,808
966,509,842
1035,545,861
969,549,847
948,555,800
907,560,806
971,558,789
943,606,801
866,555,792
901,559,801
936,563,802
877,602,828
952,648,850
985,740,873
946,779,867
1007,827,865
1088,827,826
1156,1051,808
1225,1076,811
1149,1243,814
1148,1361,818
1063,1169,812
1041,1073,815
1065,1205,810
1167,1195,830
1263,1183,857
1565,1432,917
1678,1307,935
1906,1087,948
1880,996,933
2074,884,955
2052,835,979
2154,681,983
2074,665,1007
1976,594,1061
1988,608,1093
1894,606,1116
1930,613,1211
1890,601,1318
1810,669,1356
1763,632,1326
1723,625,1321
1884,631,1338
2156,715,1415
2717,787,1608
3047,976,2145
2999,1178,2611
2937,1379,2594
3013,1518,2613
3423,1723,2514
2852,1975,2411
2888,2209,2337
2929,2683,2268
2746,2725,2246
2698,3349,1978
2378,2959,1836
2161,2496,1722
1971,2285,1695
1839,2062,1620
1691,1709,1509
1666,1494,1442
1540,1525,1210
1497,1472,1060
1504,1276,931
1223,1006,926
1044,889,953
962,799,931
899,654,777
835,749,764
897,719,788
908,774,808
1025,973,859
1078,818,865
1188,734,848
1139,724,854
1261,669,845
1297,631,876
1485,623,883
1359,593,905
1379,552,919
1297,570,931
1332,526,914
1261,529,992
1317,505,1037
1196,503,1039
1102,474,972
1045,446,938
967,394,876
962,402,859
967,402,831
988,502,854
1036,532,872
1015,561,1067
985,584,961
943,574,954
921,548,920
926,598,931
978,600,940
890,628,950
913,588,935
959,644,926
926,626,933
974,716,950
1027,696,961
1082,755,995
1072,879,1062
1120,990,1046
1134,965,1009
1171,989,1000
1080,1257,884
961,1218,957
886,961,957
890,930,814
848,964,815
927,1019,980
997,1091,856
1110,1163,888
1170,1078,903
1344,939,882
1237,863,882
1360,814,878
1306,710,884
1391,631,902
1406,647,898
1340,625,911
1284,607,938
1348,555,908
1275,536,1003
1310,517,1043
1197,568,1057
1077,481,970
1058,467,945
978,415,889
982,427,881
998,419,854
1008,490,919
1079,526,911
1080,595,1007
998,583,948
959,640,967
955,646,849
934,660,863
979,640,853
901,629,885
968,648,850
977,698,856
967,717,870
1023,740,887
1026,778,876
1046,969,906
1143,997,902
1123,1045,892
1162,929,840
1193,1170,838
1106,1311,812
981,1183,782
940,1044,767
908,985,767
945,1001,777
947,1047,785
1039,1087,808
1091,1124,869
1222,1112,875
1296,967,856
1195,922,847
1291,911,851
1323,897,861
1404,912,873
1464,899,868
1364,885,897
1328,893,898
1332,899,908
1311,937,988
1326,929,1037
1230,1164,1045
1091,1168,961
1041,1176,920
995,1199,850
975,1394,845
987,1820,810
1014,2400,840
1060,2463,821
1075,2532,880
1083,2632,823
1021,2658,821
985,2212,784
954,2272,786
982,2374,764
893,2385,782
907,2421,779
918,2468,775
876,2020,798
876,1952,820
935,1778,824
880,1781,829
939,1640,812
965,1858,830
1027,1623,771
1016,1503,786
912,1318,785
846,1107,757
842,1197,743
768,1017,743
788,977,751
781,1062,752
853,1033,782
889,995,815
939,1066,831
997,891,833
1066,822,826
1081,807,831
1198,749,845
1300,699,841
1338,714,854
1322,670,868
1273,634,872
1426,623,917
1349,587,934
1355,561,1047
1247,560,1022
1134,521,999
1055,507,913
995,454,865
966,409,803
969,411,796
992,458,800
1020,487,834
1053,543,829
1085,607,833
1019,628,813
1003,628,818
973,611,808
965,639,796
953,643,786
948,630,776
912,643,776
916,647,770
908,609,766
908,622,774
902,600,773
908,632,779
893,638,766
