Tensometr 1,Tensometr 2,Tensometr 3
1332,337,902
1300,347,925
1392,381,966
1400,396,993
1413,392,1022
1435,388,1033
1471,411,1079
1473,377,1075
1510,381,1127
1553,374,1109
1610,367,1163
1606,379,1162
1607,398,1232
1586,386,1211
1595,389,1218
1604,372,1224
1565,389,1221
1562,369,1191
1565,389,1221
1562,369,1191
1392,381,1191
1400,396,1191
1413,392,1191
1435,388,1191
1471,411,1191
1473,377,1191
1510,381,1127
1553,374,1109
1610,367,1163
1575,379,1194
1559,368,1235
1572,372,1241
1553,380,1249
1589,377,1231
1522,377,1265
1591,419,1240
1543,417,1239
1583,429,1259
1552,435,1268
1538,429,1237
1517,422,1258
1561,437,1308
1530,439,1329
1566,461,1369
1586,503,1382
1605,503,1383
1609,536,1401
1650,504,1409
1641,512,1455
1749,527,1406
1715,523,1415
1726,501,1463
1658,521,1507
1647,555,1498
1615,533,1477
1611,514,1437
1535,516,1377
1560,518,1360
1550,531,1401
1548,504,1440
1563,517,1459
1647,531,1361
1613,536,1392
1732,527,1349
1868,558,1366
2074,575,1358
2132,571,1331
2244,602,1310
2196,624,1294
2255,563,1207
2119,587,1175
2145,569,1164
2136,580,1144
2361,557,1094
2216,575,1105
2274,548,1046
2337,574,1014
2160,571,981
1951,547,972
1897,511,965
1759,477,942
1725,458,932
1711,461,939
1529,473,921
1541,489,922
1487,501,902
1499,558,894
1476,547,900
1487,573,878
1428,562,861
1380,596,868
1363,572,870
1424,592,880
1416,590,891
1411,629,908
1389,647,913
1427,650,935
1404,657,947
1439,710,949
1417,687,960
1483,643,956
1403,601,947
1416,602,923
1397,561,923
1433,548,908
1386,536,903
1400,523,907
1344,499,894
1322,492,879
1270,478,887
1279,457,855
1266,462,851
1273,430,860
1222,428,843
1170,398,833
1164,381,852
1112,386,834
1155,379,867
1185,380,846
1147,387,833
1186,375,848
1123,379,833
1161,371,855
1147,363,837
1143,357,847
1224,347,853
1157,344,853
1158,333,868
1171,337,865
1187,335,871
1259,346,862
1231,331,874
1227,340,870
1187,346,887
1241,335,886
1227,322,881
1290,324,930
1283,303,984
1268,317,955
1283,300,927
1258,292,940
1219,305,930
1198,298,928
1116,290,892
1132,285,896
1074,279,868
1079,271,854
1030,253,838
1029,257,824
997,247,814
981,250,804
952,241,787
950,245,787
929,230,770
947,232,769
935,224,752
942,230,749
938,222,730
939,227,733
957,219,714
970,222,715
963,217,704
964,220,700
992,222,688
974,225,696
990,229,683
995,236,696
984,234,682
973,237,701
972,244,687
962,241,700
972,239,687
955,231,697
952,228,684
941,227,683
926,229,677
925,234,667
935,237,675
920,232,662
911,239,667
932,244,656
906,238,648
887,228,653
879,233,638
836,226,639
828,230,628
824,228,626
795,234,641
788,231,626
788,223,635
764,222,628
772,221,643
758,217,634
765,210,630
755,214,631
751,211,628
731,206,643
728,212,639
741,204,646
765,212,647
769,205,644
753,209,662
750,216,647
744,211,661
715,220,656
704,218,656
684,217,658
678,215,649
684,216,647
671,214,658
681,215,648
672,209,670
679,217,656
670,224,680
677,220,661
662,224,674
655,228,660
657,231,672
649,230,663
648,230,677
663,225,665
656,230,654
650,228,664
643,232,660
661,234,636
650,229,638
644,226,637
637,231,629
657,237,631
648,232,641
666,231,627
655,226,638
667,232,642
651,239,636
659,232,638
643,227,650
636,231,642
614,226,649
597,224,653
591,227,650
593,229,651
595,237,664
589,244,666
589,249,661
615,251,670
607,258,673
618,271,679
619,283,686
636,285,704
648,291,713
661,309,717
694,316,740
719,317,762
727,328,771
750,344,786
786,339,797
796,335,794
820,337,784
825,335,788
853,327,805
848,336,795
906,341,774
912,338,786
901,347,785
945,346,776
973,332,785
974,330,806
1022,325,807
1004,326,798
1024,324,814
1032,328,822
1055,338,813
1031,346,835
1041,342,823
1086,352,824
1066,346,819
1090,339,835
1060,337,845
1072,335,846
1061,333,844
1080,317,844
1103,304,818
1127,322,840
1121,312,852
1138,341,860
1106,326,864
1115,338,906
1177,327,883
1155,332,945
1128,322,960
1179,316,940
1116,303,917
1084,317,943
1044,305,906
1036,301,909
990,286,873
972,279,856
962,263,839
938,265,828
912,256,822
905,254,812
901,249,787
889,238,792
904,250,770
889,233,758
889,232,753
885,236,736
916,234,737
927,236,721
932,238,716
951,241,709
937,248,712
943,251,704
938,260,705
947,278,700
958,277,713
964,289,711
976,286,713
967,285,709
962,291,702
957,277,690
954,269,695
952,268,686
941,270,689
965,263,685
934,262,680
925,252,661
910,259,667
897,251,651
872,254,663
872,250,650
854,243,660
874,246,640
839,245,653
888,239,650
865,245,649
852,246,656
855,244,657
841,233,646
818,244,656
814,224,647
788,227,666
783,223,654
789,218,661
805,226,667
801,232,663
788,226,673
794,239,664
787,237,669
753,243,690
750,249,678
728,245,690
739,239,687
747,239,686
737,232,694
738,231,706
740,237,690
721,241,705
731,245,697
707,248,701
716,249,698
708,254,704
705,252,699
709,250,717
725,247,698
710,254,687
702,253,688
696,256,689
697,258,668
707,264,669
712,267,649
689,262,658
705,265,667
692,273,665
699,258,668
714,263,664
721,267,663
717,257,672
697,257,668
686,265,665
675,264,666
668,263,669
646,259,661
660,259,674
654,263,671
644,272,676
640,271,690
652,279,685
635,280,688
668,300,694
661,306,697
688,325,698
663,320,713
694,335,727
686,340,727
727,368,738
742,373,746
771,395,772
779,390,780
828,395,796
815,402,805
883,401,800
864,394,816
918,384,807
915,381,788
962,385,784
977,375,806
991,379,789
970,393,810
948,382,804
979,375,800
999,364,805
1017,362,806
1070,357,798
1066,355,795
1073,347,810
1083,350,808
1173,339,802
1125,349,802
1130,343,805
1172,347,806
1149,330,798
1114,325,818
1141,315,825
1136,314,819
1115,305,832
1121,303,846
1180,305,825
1187,313,838
1208,314,853
1191,317,857
1151,319,870
1174,313,902
1248,306,889
1204,300,933
1197,294,959
1229,282,912
1188,276,928
1122,285,928
1121,280,905
1070,277,895
1049,277,867
1022,262,844
1001,265,848
960,250,807
954,268,819
923,256,789
935,248,785
924,243,762
936,247,754
940,245,726
922,249,740
933,249,714
937,263,726
941,262,701
938,269,711
945,276,699
950,280,704
981,288,689
989,298,706
970,307,688
1009,318,703
1014,347,698
1026,361,698
1006,379,696
1009,385,708
1001,384,693
965,389,701
983,427,697
973,440,691
973,449,694
977,453,676
925,459,669
938,459,673
912,463,659
913,474,666
893,491,649
869,479,661
884,482,655
850,501,660
871,517,662
877,543,658
875,554,671
858,550,663
829,574,678
806,611,678
799,604,679
790,667,682
784,712,675
790,746,680
818,779,691
822,861,678
810,905,692
812,1103,682
810,1162,685
779,1315,691
772,1464,682
770,1509,687
764,1531,693
744,1659,694
765,2347,684
747,2649,689
730,2181,704
726,2212,680
729,1954,687
712,2539,700
691,2266,694
694,2436,691
684,2587,687
699,2251,672
703,2039,694
684,1955,672
676,1996,674
697,1817,665
677,1789,670
678,1509,656
687,1653,661
691,1301,667
680,1347,661
690,1178,661
688,1101,669
705,1084,665
686,950,669
