Tensometr 1,Tensometr 2,Tensometr 3
1148,632,912
1148,604,865
1101,623,897
1054,597,892
1043,619,1067
1015,675,913
986,618,925
1026,640,940
972,672,943
1054,721,1071
1041,655,986
1084,715,983
1078,732,823
1094,819,840
954,755,838
915,892,809
851,839,1387
924,837,881
846,845,1074
957,916,906
1003,972,833
1151,1193,886
1189,1046,889
1313,920,897
1300,977,903
1379,954,906
1430,803,937
1571,752,943
1584,709,930
1544,635,985
1675,683,991
1585,638,1012
1609,589,1082
1603,635,1104
1449,599,1069
1346,569,1023
1268,551,942
1244,520,929
1275,512,896
1370,616,917
1575,684,939
1619,791,1007
1615,743,971
1531,703,935
1404,713,894
1317,665,958
1372,625,924
1348,677,908
1332,637,911
1323,709,873
1301,702,937
1262,754,973
1185,765,1027
1183,797,1211
1309,907,1030
1552,935,1071
1722,1236,1083
2117,1186,1046
2388,1331,1103
2159,1356,1113
1984,1324,1119
1715,1262,1374
1804,1161,1372
1666,1345,1265
2110,1523,1070
2131,1682,1141
2145,1675,1226
2165,1323,1239
2199,1447,1299
2221,1593,1368
2231,1678,1452
2254,1602,1470
2289,1434,1599
2322,1439,1711
2385,1599,1655
2422,1458,1755
2435,1567,1999
2541,1562,2347
2589,1827,2454
2621,1818,2382
2642,1784,2284
2685,1760,2232
2716,2030,2105
2748,2518,2212
3031,3292,2320
2829,2959,2372
2802,2869,2155
2218,2405,1871
2046,1693,1837
1802,1602,1648
1696,1276,1585
1640,1135,1469
1606,1030,1423
1531,1133,1295
1471,1038,1252
1425,1042,1202
1355,901,1162
1269,894,1409
1211,903,1375
1281,913,1194
1204,952,1106
1253,976,1382
1217,765,1161
1235,895,1210
1051,868,1038
981,807,906
890,802,880
883,780,877
866,849,893
994,985,845
1046,1058,882
1193,1174,930
1205,939,928
1308,891,909
1288,949,921
1517,839,949
1586,694,968
1667,697,936
1583,674,983
1525,624,965
1661,628,994
1647,615,1000
1734,582,1080
1575,631,1094
1466,600,1069
1353,561,1004
1287,576,993
1205,507,943
1268,571,952
1371,556,947
1478,727,1036
1415,695,1019
1368,675,940
1306,658,916
1195,624,888
1187,581,863
1160,618,847
1197,585,873
1163,641,903
1170,708,912
1107,749,922
1089,769,907
1078,833,887
1026,852,879
1067,974,897
1099,972,885
1121,1077,826
1101,1116,818
1036,1378,799
943,1217,789
873,1151,762
828,1020,759
863,1040,770
822,1062,770
912,1114,791
988,1264,854
1063,1310,883
1127,1082,897
1244,1006,876
1230,1049,892
1309,971,895
1374,865,927
1478,803,939
1436,732,971
1476,707,979
1612,717,1014
1649,656,1035
1640,626,1121
1632,691,1166
1524,683,1126
1401,647,1039
1365,662,1029
1280,578,939
1354,641,983
1405,638,950
1626,800,1038
1647,793,1035
1629,791,983
1511,730,933
1378,740,926
1366,606,900
1388,667,878
1371,664,864
1310,695,874
1329,786,874
1278,865,872
1260,738,876
1181,756,892
1112,773,908
1119,851,948
1186,917,891
1196,880,839
1242,903,791
1118,907,798
1003,916,878
892,857,767
893,877,889
887,893,757
884,932,759
902,947,783
972,1004,809
994,1183,852
1133,1152,850
1187,1288,863
1236,1532,881
1251,1429,887
1395,1483,888
1449,1631,910
1424,1715,917
1418,1910,931
1547,2221,942
1540,2240,1016
1542,2285,1080
1570,2346,1098
1390,2391,1090
1281,2428,1013
1231,2563,979
1153,2584,925
1133,2612,914
1238,2642,920
1330,2685,942
1333,2737,977
1319,2036,939
1215,1632,974
1139,1461,979
1123,1331,905
1111,1372,1074
1106,1163,932
1052,1114,919
1021,1014,1343
984,993,1163
964,903,935
957,892,1204
923,892,939
915,929,1066
961,940,939
1007,932,1068
1054,942,863
1042,920,861
904,1138,889
824,1038,870
800,891,1066
807,884,756
779,887,755
777,892,770
902,1046,793
956,1167,841
1050,1013,874
1132,918,865
1147,1102,871
1175,1034,878
1382,834,875
1534,898,898
1462,877,887
1491,859,924
1589,811,932
1692,800,973
1797,720,1022
1765,749,1120
1572,738,1118
1446,738,1043
1300,670,969
1247,683,915
1270,680,900
1374,737,914
1618,793,925
1697,925,979
1624,868,963
1557,887,1013
1456,906,971
1423,854,966
1447,994,904
1446,1027,888
1545,971,897
1497,972,920
1604,1053,920
1630,1070,947
1680,1016,957
1563,1034,963
1737,1287,1062
1902,1508,1079
1988,1548,1058
2503,2007,971
2408,2007,932
2517,2361,920
1964,2391,866
1628,1957,1027
1409,1630,1249
1477,1711,956
1503,1782,870
1652,1626,901
1786,1778,955
1980,1579,994
2071,1563,985
2096,1527,1009
2264,1581,1028
2552,1470,1041
2410,1303,1099
2316,1250,1060
2503,1245,1160
2268,1119,1102
2335,1083,1153
2613,922,1178
2575,957,1326
2182,961,1284
2149,979,1261
1766,863,1113
1652,859,1155
1509,829,1076
1631,969,1081
1843,1067,1077
2012,1292,1096
1921,1018,1040
1793,904,946
1606,867,925
1562,852,884
1435,752,868
1356,736,845
1324,740,836
1299,716,844
1283,795,855
1253,805,865
1240,772,890
1192,756,906
1240,832,911
1238,853,896
1310,876,885
1297,892,1108
1249,899,894
1201,1051,1095
1103,1077,854
982,925,1023
942,854,1364
916,881,810
879,931,859
993,957,795
1057,1184,846
1126,992,879
1215,905,865
1251,782,860
1389,838,859
1427,687,868
1490,644,888
1606,624,888
1429,591,933
1494,536,899
1458,550,925
1372,487,967
1561,479,1052
1372,483,1008
1291,478,973
1182,450,911
1152,447,899
1169,392,863
1269,411,898
1420,484,894
1479,568,963
1432,525,960
1348,477,1023
1324,505,1155
1252,431,927
1297,431,962
1275,477,940
1153,469,947
1163,503,941
1251,536,941
1180,567,991
1261,571,1399
1218,583,1127
1249,636,1120
1308,633,1352
1396,615,1053
1352,622,974
1346,603,1289
1206,672,959
1088,794,1159
984,753,984
934,722,1258
926,835,861
937,843,868
982,914,825
1131,1102,906
1162,917,908
1229,949,898
1276,971,904
1437,1037,925
1443,1013,924
1561,797,922
1624,833,934
1538,809,961
1500,732,970
1667,702,1028
1536,649,1075
1655,629,1197
1430,686,1157
1351,685,1123
1233,616,1033
1181,600,1002
1131,588,966
1149,627,977
1277,746,947
1302,912,1020
1307,939,1047
1219,925,982
1222,941,970
1191,813,965
1184,854,949
1137,922,969
1125,884,1280
1128,894,960
1221,1047,1293
1111,1127,975
1157,1495,1001
1145,1314,1098
1146,1555,1009
1167,1633,1023
1191,1641,965
1211,1884,922
1158,1712,921
1142,1704,1008
1044,1487,861
979,1312,1138
919,1131,1093
905,1262,1211
918,1320,785
975,1149,803
1144,1496,846
1124,1079,883
1229,1174,895
1261,1048,877
1383,1048,886
1370,960,906
1572,825,895
1541,815,915
1469,729,931
1515,694,940
1690,708,967
1561,632,1000
1631,584,1104
1563,652,1112
1383,615,1061
1330,587,1028
1262,576,994
1227,558,956
1209,617,946
1291,690,978
1421,711,1068
1418,713,1043
1394,653,924
1387,658,899
1335,622,882
1231,602,915
1214,648,915
1147,691,933
1187,667,972
1241,734,908
1174,784,923
1222,750,943
1132,734,952
1137,804,973
1196,817,1055
1194,805,908
1213,800,872
1182,821,861
1167,958,867
1068,916,815
927,848,1010
911,803,824
839,806,756
900,914,875
929,947,794
1055,1085,828
1093,936,862
1257,907,874
1264,900,880
1435,920,896
1417,818,929
1682,765,900
1587,815,918
1623,749,906
1495,715,931
1569,668,948
1481,702,997
1576,620,1109
1449,717,1110
1325,634,1040
1314,640,1029
1286,600,1016
1416,613,1036
1779,677,1057
2266,899,1217
2538,1170,1414
2493,1072,1393
2595,981,1415
2575,881,1367
2478,937,1365
2480,902,1466
2527,870,1470
2508,903,1490
2523,1120,1898
2586,1141,1551
2677,1269,1659
2631,1170,1669
2508,1207,1733
2647,1134,1684
2738,1164,1821
2886,1098,1882
2953,1205,1871
3041,1380,1929
3070,1438,1825
2752,1316,1929
2770,1224,1790
2679,1282,1878
2629,1679,1561
2731,1973,1642
2859,2098,1756
2864,2551,1875
3159,1785,1895
3096,1486,1692
2726,1330,1603
2703,1188,1570
2573,1152,1516
2450,999,1438
2398,969,1354
2384,808,1299
2359,863,1236
2007,780,1182
1809,703,1272
1799,653,1232
1638,689,1239
1463,621,1145
1383,633,1132
1256,546,1061
1296,558,1082
1383,550,1005
1520,617,1072
1631,620,1046
1553,602,1047
1452,603,1078
1394,570,976
1307,544,1099
1290,589,979
1247,631,942
1220,647,965
1140,631,950
1167,669,921
1080,665,925
1141,730,982
1180,733,1109
1186,708,1036
1197,757,957
1243,827,899
1268,833,880
1220,907,1138
1053,941,950
940,929,907
908,805,782
867,772,1124
837,804,862
848,854,812
936,964,850
1013,1073,887
1131,965,908
1268,881,904
1186,890,906
1262,874,902
1350,725,906
1463,736,911
1481,782,906
1538,755,939
1523,781,963
1552,744,990
1602,736,1047
1568,698,1120
1388,754,1114
1282,700,1050
1235,686,1018
1140,649,947
1136,618,947
1191,625,935
1228,737,966
1299,807,983
1300,787,963
1307,708,1137
1242,707,940
1237,657,893
1161,669,929
1161,722,941
1091,690,928
1115,780,866
1094,836,904
1085,859,900
1164,889,920
1062,887,903
1083,1033,964
1180,1046,931
1238,1063,910
1195,975,863
1203,1082,865
1146,1141,833
980,945,802
905,862,797
875,869,806
847,911,815
868,947,785
969,1022,806
1044,1202,853
1166,957,877
1236,873,873
1253,896,893
1327,887,889
1472,735,894
1484,755,912
1569,717,909
1493,696,936
1697,692,949
1548,680,979
1564,586,1018
1561,598,1122
1411,621,1118
1291,619,1064
1181,549,989
1120,522,969
1129,519,930
1181,551,909
1276,593,924
1369,702,937
1349,691,933
1331,673,908
1251,673,882
1188,684,858
1165,725,868
1162,785,875
1055,764,880
1082,813,861
1098,910,883
1037,1003,895
1007,1165,914
1064,1177,926
1065,1757,1310
1090,2242,1167
1130,2290,951
1106,2311,821
1138,2431,845
1041,2456,810
944,2493,786
888,2529,785
842,2576,794
859,2619,806
850,2578,811
1002,2500,798
1026,2492,843
1147,2064,859
1203,1775,852
1205,1542,857
1290,1437,863
1378,1181,865
1415,1215,902
1537,1017,884
1369,952,908
1530,814,902
1416,762,915
1447,708,960
1443,625,1004
1358,647,1028
1260,630,1045
1154,569,979
1109,524,927
1074,503,888
1045,505,853
1000,479,838
993,468,811
974,456,796
972,439,779
987,448,772
987,451,768
1002,457,766
1011,485,764
1046,496,759
1030,506,762
1031,513,756
1033,527,756
1040,542,759
