Tensometr 1,Tensometr 2,Tensometr 3
1377,534,858
1176,898,859
1276,743,859
1265,864,859
1160,733,859
1028,440,860
1350,750,860
1151,889,860
1354,611,860
1098,509,860
1227,608,860
1105,1070,861
1315,681,861
978,346,861
1215,607,861
1202,601,861
1271,626,861
1235,604,861
1343,680,862
1240,672,862
1299,855,862
1173,1163,862
1232,615,862
1325,737,863
1278,591,863
1452,586,863
1509,829,863
1086,1908,864
1215,1303,864
1268,835,864
1252,554,864
1146,644,864
998,404,864
1396,960,864
1164,453,864
1140,803,865
1289,637,865
1497,794,865
1307,717,866
1378,689,866
1539,875,866
1136,1092,867
1114,901,867
1281,654,867
1253,651,867
1183,571,867
1037,293,867
1306,667,867
1050,1021,868
1416,727,868
1261,601,868
1173,591,868
1058,811,868
1273,702,868
1235,469,869
1022,436,869
1290,675,870
1299,800,870
1450,797,870
2926,2990,871
1083,1033,871
1125,533,871
1327,544,871
1171,865,872
1282,700,872
1008,2825,872
1385,647,872
1282,552,872
1325,533,872
1372,796,872
1107,584,872
1014,2415,873
1178,624,873
1471,741,873
1117,673,873
1030,767,873
1290,601,873
1340,1907,874
1325,726,874
1322,510,874
1236,568,874
1125,570,874
1376,569,875
1226,553,875
1220,508,875
1292,410,875
1010,273,875
972,378,875
1327,715,876
1270,751,876
1395,842,876
1103,404,876
1357,748,877
1333,1147,878
1346,694,878
1115,1112,879
1162,557,879
1264,775,879
1579,728,879
1144,387,880
1216,371,880
1194,712,880
1220,653,880
1035,407,880
1086,388,880
1131,363,881
1406,617,881
1257,754,881
1556,773,881
1071,1200,882
1141,1116,882
1274,512,882
1239,706,883
1164,1013,884
1211,557,884
1283,545,884
993,380,885
1279,770,885
1161,654,885
1002,290,886
1363,775,887
1219,363,887
1333,626,888
1137,640,888
1235,643,888
951,448,888
1494,700,888
1181,423,888
1522,1182,889
1154,1218,889
1135,600,889
1055,442,889
2331,2369,889
1204,724,889
1282,571,890
1384,652,890
1347,523,891
1292,480,891
1456,769,892
1153,798,892
1237,859,892
1195,649,892
1246,498,892
2031,1988,893
1304,616,893
1286,583,893
1246,996,893
1180,434,893
1313,563,894
1418,772,894
1145,658,894
1173,546,895
1327,680,895
1304,698,895
1342,719,895
1180,649,896
1431,644,896
1402,994,897
1037,403,897
1170,411,897
960,443,897
1200,736,897
1367,706,897
1259,750,898
1140,1261,898
1018,403,898
1208,551,898
1137,654,898
1567,748,898
993,389,899
1023,558,899
1229,712,900
1211,539,900
969,508,900
1274,341,900
1315,588,901
1399,632,901
1150,358,901
1114,675,902
1322,360,902
1365,636,903
1169,352,903
1187,862,904
1284,1189,904
2659,1896,904
1587,718,905
1260,731,907
1183,396,907
1218,592,907
1401,687,907
1104,332,907
1329,632,907
1041,541,907
1084,474,908
1267,557,908
1492,728,908
1055,542,908
1009,451,909
1155,744,910
1173,977,910
1265,472,910
1232,1468,911
1131,911,911
1387,560,911
1372,383,911
1528,826,912
1260,546,912
1367,702,912
1234,834,913
1304,777,914
1174,809,914
1174,562,914
1383,778,914
1413,602,914
1375,600,915
1546,649,915
987,477,916
1510,934,917
1192,358,917
1217,1062,917
1289,547,918
1396,907,918
1226,407,918
1239,447,918
1218,535,918
1026,380,918
1239,493,918
1251,594,918
1221,486,918
1138,542,919
1399,607,919
1311,915,920
1201,1347,921
1080,1095,921
1270,571,921
1020,408,921
1298,542,922
1201,540,922
1333,532,922
2839,2828,924
1084,417,924
1172,393,925
1185,979,925
1111,655,925
1309,805,925
1682,939,926
957,491,926
1270,648,926
1264,350,928
1104,708,929
1198,1809,930
1028,496,930
1010,400,930
1058,547,930
1410,569,930
1126,427,930
1354,729,932
1352,561,933
1146,429,933
1339,630,933
1136,416,934
1255,348,934
1129,434,935
1285,591,935
1186,417,935
2011,1961,936
1331,543,936
1082,635,936
1353,2099,942
1489,862,942
1705,969,942
1124,406,942
1390,556,942
1542,838,943
1302,559,944
1307,508,944
1029,2734,945
1079,410,946
1213,469,946
1718,1054,948
1459,629,948
1011,481,950
1375,538,950
1384,740,951
1384,736,952
1282,597,952
1071,298,952
1121,432,953
1494,707,954
1563,757,954
1263,501,954
1067,2652,955
1094,459,955
1427,661,958
1101,470,958
983,468,958
1368,520,958
1852,1088,959
1257,2224,960
1400,707,960
1112,449,961
1149,443,961
1158,498,963
1198,429,963
1350,585,964
2229,1300,965
1083,486,966
2154,1176,967
1176,502,967
1109,402,967
1330,590,967
1121,442,967
1772,1085,968
1029,459,968
1062,624,968
1098,695,968
1230,530,968
1499,720,968
1471,676,969
1636,948,969
2742,2549,970
1289,531,970
1875,1282,973
1496,740,974
1303,536,975
1086,433,975
1344,633,975
1106,391,976
1319,607,977
2055,1499,978
1048,431,980
1519,685,980
1112,299,981
1510,571,982
1146,689,983
1148,473,984
2656,2414,984
1520,751,984
1249,559,986
1325,599,986
1075,438,987
1305,474,987
1958,1368,989
1192,466,989
1251,617,991
1322,488,991
1175,456,992
1386,664,993
2131,1203,993
2003,1985,994
1188,414,994
1242,450,994
1328,345,996
1925,1109,997
1213,465,997
1399,650,1000
1310,538,1002
1937,1050,1004
1173,434,1008
1133,600,1008
1137,512,1009
1319,541,1012
1228,570,1013
1471,728,1013
1273,482,1014
2013,890,1017
1273,436,1017
1135,513,1018
1092,436,1022
1084,415,1024
2482,2613,1029
1265,500,1030
1665,788,1032
1404,526,1034
1310,459,1036
2609,2200,1038
1226,603,1038
1434,434,1041
1168,2554,1042
1885,806,1045
1143,507,1045
1126,451,1045
1936,1635,1047
1348,503,1050
1229,443,1050
1208,475,1051
1236,552,1051
2634,1786,1053
1428,560,1055
1239,493,1055
1379,506,1055
1790,612,1056
1272,585,1057
1480,581,1059
1320,311,1059
1339,472,1060
1260,524,1065
1315,474,1067
1360,613,1069
2457,1770,1069
2268,2153,1076
1712,600,1076
1278,493,1077
1344,2383,1077
1389,522,1077
2482,1521,1078
1456,514,1080
1565,683,1080
1286,2486,1085
1599,708,1086
2419,1860,1090
1351,547,1092
1465,497,1093
1240,329,1093
2628,2660,1099
2364,2147,1100
1848,489,1103
2621,2350,1103
1228,485,1106
1395,531,1106
1304,634,1107
1378,706,1110
2051,740,1113
2326,1905,1114
1959,664,1116
1388,513,1117
1458,492,1120
2441,1700,1129
2220,1683,1129
1447,641,1131
2482,1517,1136
1637,654,1141
1641,702,1142
1492,657,1153
1671,675,1161
1494,718,1168
1529,788,1168
1383,504,1169
2159,815,1170
2578,1347,1174
1513,542,1180
1658,507,1181
2633,1514,1198
1510,714,1199
2015,639,1213
1541,710,1216
1898,938,1231
1576,727,1245
1752,693,1249
2310,872,1264
2149,693,1280
2199,666,1282
2340,1008,1322
2214,1253,1325
2668,1481,1328
2407,667,1347
2280,671,1382
2595,1145,1384
2524,1530,1395
2515,1983,1412
2684,1551,1420
2420,666,1421
2692,2165,1423
2538,695,1431
2907,1366,1469
2757,1706,1500
2381,799,1513
2795,1870,1517
2586,1489,1523
2853,1412,1532
2864,1411,1558
2617,889,1567
2858,1498,1573
2945,1872,1574
2702,1139,1628
2862,1611,1672
2885,1406,1689
2844,1051,1724
2712,1165,1734
2947,1089,1737
2719,1108,1739
2904,1310,1782
2935,1226,1785
