Tensometr 1,Tensometr 2,Tensometr 3
2013,1306,1325
1939,1194,1276
1735,1202,1269
1994,1325,1369
1929,1257,1458
1919,1290,1486
1738,1062,1466
1634,941,1307
1459,874,1120
1376,809,1029
1247,677,970
1251,701,934
1168,700,870
1108,716,843
1105,686,851
1040,684,841
1040,721,883
1003,713,873
1033,730,920
1080,824,866
1122,809,858
1144,870,795
1091,883,808
1023,990,768
971,1103,748
888,886,736
800,781,757
780,809,755
763,900,756
849,786,776
950,902,812
1054,859,847
1126,757,832
1169,796,823
1226,799,838
1334,750,860
1415,658,879
1415,660,869
1384,618,911
1379,589,928
1478,564,964
1405,551,1017
1513,537,1099
1318,554,1045
1220,541,986
1143,495,910
1079,501,879
1089,455,837
1117,514,851
1203,550,865
1284,635,925
1306,646,926
1290,646,909
1272,663,871
1214,641,870
1212,666,820
1135,736,825
1057,786,808
1041,812,808
1162,822,806
1015,843,819
1000,884,820
979,923,831
953,884,840
997,948,827
1050,1068,795
1038,1031,759
1049,1124,741
925,1207,738
908,1250,715
820,1017,718
784,926,735
754,1031,732
756,1037,743
823,901,753
918,958,786
943,995,827
1045,835,822
1071,889,827
1143,961,863
1236,901,887
1338,805,904
1419,848,913
1389,764,938
1434,749,987
1562,738,1020
1487,717,1074
1623,730,1227
1595,801,1279
1452,791,1167
1378,719,1133
1288,680,1052
1253,674,1003
1283,725,1009
1462,765,996
1642,964,1037
1677,946,1050
1662,899,987
1569,925,943
1420,846,899
1330,808,866
1287,845,887
1185,765,882
1148,785,878
1115,857,859
1060,872,879
1066,843,866
1009,774,861
1028,818,825
1006,859,827
1038,994,776
1029,958,770
1003,1063,751
963,1400,735
903,1696,713
850,1475,699
821,1406,707
800,1530,714
772,2144,722
821,1885,738
883,2886,776
888,2863,818
1002,2833,802
1026,2789,799
1105,2765,804
1125,2721,830
1218,2681,862
1295,2652,895
1312,2612,917
1310,2541,957
1434,2512,932
1505,2492,995
1524,2473,1103
1467,2431,1173
1262,2388,1059
1178,2321,1023
1071,2293,970
1035,2341,926
1068,2277,915
1143,2077,937
1298,1717,961
1323,1402,1008
1270,1193,934
1219,1066,917
1177,1058,876
1087,967,852
1037,942,837
1005,941,818
957,913,811
954,879,819
946,914,833
879,808,819
902,838,833
847,828,806
865,841,792
925,905,783
944,957,753
1054,1021,727
1001,1031,740
894,1193,734
860,990,710
833,920,720
799,867,725
785,868,725
828,926,740
926,921,768
974,978,824
1071,893,825
1117,929,824
1287,1056,845
1277,1167,863
1407,948,874
1462,1002,893
1508,843,905
1451,888,939
1541,785,965
1564,784,1028
1659,789,1062
1737,894,1173
1569,854,1109
1518,854,1103
1371,784,1022
1359,841,1027
1391,905,987
1657,1192,1060
2165,1637,1078
2173,1582,1165
2135,1412,1087
2153,1410,1084
2034,1386,1023
1900,1365,1015
1904,1351,1024
1814,1417,1036
1923,1488,1016
1892,1651,1025
1929,1749,1060
1888,1452,1083
1903,1745,1076
2030,1661,1104
2440,1951,1163
2444,1971,1164
2494,2005,1086
2724,2106,1025
2743,2464,981
2032,2585,943
1669,2358,861
1348,1993,844
1208,1664,750
1162,1635,812
1191,1783,821
1304,1499,853
1353,1830,900
1459,1449,916
1565,1539,908
1596,1512,861
1653,1558,924
1721,1338,942
1701,1234,978
1794,1119,981
1723,1018,1045
1706,887,1048
1757,868,1182
1863,821,1213
2004,880,1269
1697,830,1201
1612,806,1177
1436,744,1067
1399,753,1070
1354,769,996
1482,903,1021
1676,1025,997
1675,1089,1049
1545,935,942
1408,888,930
1300,891,873
1262,822,852
1252,749,818
1171,732,821
1170,719,828
1159,701,814
1110,775,815
1040,751,822
1125,721,830
1050,722,807
1027,776,797
1022,816,794
1036,788,764
983,822,727
1006,792,725
924,912,706
807,873,681
781,699,670
772,707,687
773,767,683
794,759,695
863,762,718
931,860,768
979,838,781
1087,791,782
1094,787,780
1178,864,793
1223,804,822
1298,766,845
1349,766,871
1250,746,903
1387,759,928
1451,697,951
1456,605,1006
1482,512,1093
1348,487,1092
1271,422,1037
1147,376,968
1124,378,942
1108,317,894
1113,343,931
1269,374,932
1317,429,1000
1292,391,978
1312,393,944
1231,392,899
1197,388,883
1174,365,875
1114,370,895
1082,341,857
1024,370,872
992,372,869
921,368,875
977,383,858
990,397,844
973,474,856
963,542,849
981,611,804
1000,673,776
927,727,788
877,868,757
813,971,742
752,785,730
747,720,739
710,725,739
775,764,747
819,766,760
863,839,820
904,843,837
1014,779,833
1007,790,826
1144,828,841
1144,742,857
1325,727,894
1281,751,920
1278,727,954
1381,726,972
1554,717,972
1444,736,1065
1544,707,1169
1401,788,1145
1252,754,1059
1188,757,1009
1119,762,958
1110,829,945
1139,907,938
1211,1179,959
1364,1827,999
1326,1888,1003
1300,1593,967
1237,1592,916
1216,1311,872
1156,1069,855
1139,1137,829
1109,1290,835
1094,1404,852
1110,1418,849
1028,1331,859
1064,1163,862
1055,1101,843
1035,1112,830
1040,1142,820
1102,1242,801
1053,1048,772
1030,970,770
976,1006,740
891,1150,736
858,1002,731
779,823,734
782,939,729
809,877,731
847,847,766
981,901,807
1010,847,830
1090,781,825
1048,797,842
1172,850,838
1150,777,863
1347,700,868
1314,735,901
1329,732,941
1385,707,987
1496,700,986
1514,649,1076
1587,638,1157
1459,700,1199
1295,645,1079
1252,639,1069
1150,574,986
1108,592,997
1163,637,961
1259,691,978
1443,707,969
1391,696,1009
1310,711,951
1227,678,919
1237,616,860
1132,621,836
1088,624,850
1043,610,818
1062,599,818
1006,595,815
957,627,817
1018,656,813
1061,641,813
974,709,809
999,728,803
1020,718,779
1033,805,741
1038,774,740
925,839,722
873,836,698
812,819,697
799,748,710
782,684,714
787,829,732
850,770,760
968,817,791
1033,849,849
1164,754,849
1219,745,832
1270,778,857
1357,692,867
1479,683,902
1493,699,951
1531,652,1014
1526,641,1085
1754,646,1130
1746,663,1210
1986,666,1378
1873,697,1356
1666,643,1235
1622,592,1197
1540,520,1146
1679,513,1155
2056,566,1248
2416,696,1449
2507,886,1787
2589,984,1809
2368,991,1803
2323,987,1780
2351,1014,1705
2234,1023,1625
2230,932,1681
2228,920,1636
2269,975,1750
2287,1032,1655
2418,1056,1631
2560,1138,1719
2244,1098,1811
2381,1265,1906
2516,1334,2086
2661,1615,2260
3082,2033,2030
3194,2244,1824
3275,2551,1675
2395,2452,1550
2214,2101,1420
2021,1658,1382
1855,1974,1329
1828,1733,1258
1896,1729,1255
1892,1705,1255
1808,1481,1224
1810,1230,1163
1740,1160,1101
1779,1062,1006
1661,953,1018
1534,820,992
1627,758,989
1532,716,981
1581,673,1021
1564,698,1079
1563,655,1090
1580,673,1189
1446,681,1168
1325,630,1091
1315,644,1061
1163,576,986
1193,604,994
1263,561,959
1323,626,1042
1404,720,1046
1411,710,1063
1362,653,948
1250,638,919
1197,601,857
1155,571,854
1115,578,822
1055,553,830
1049,579,814
1015,612,844
1031,630,819
1051,637,829
1015,651,788
967,669,805
991,728,775
958,735,771
980,779,730
964,748,731
922,852,718
832,794,714
797,727,719
747,650,721
755,709,720
724,759,711
828,689,740
871,761,779
921,820,814
966,836,822
1040,789,814
1110,837,835
1250,793,859
1353,869,876
1391,842,879
1316,803,947
1320,759,967
1394,697,984
1402,620,1020
1503,630,1119
1384,665,1068
1266,633,1006
1202,602,959
1090,564,915
1134,607,892
1182,655,884
1293,814,899
1345,937,939
1319,912,945
1289,824,890
1211,761,858
1119,728,834
1080,633,829
1107,688,821
1037,701,851
1026,738,819
1067,730,836
1061,733,827
1098,767,851
1129,704,817
1029,753,843
1075,752,821
1084,796,814
1104,780,763
1072,909,770
1023,956,765
900,1011,738
851,897,733
806,755,746
813,872,743
771,966,752
916,903,774
950,934,811
1100,930,834
1119,882,862
1215,932,858
1241,963,869
1393,840,881
1373,850,912
1507,840,936
1377,786,1009
1465,740,992
1562,737,1027
1531,645,1049
1581,689,1145
1392,720,1094
1294,697,1048
1218,689,979
1159,705,943
1129,709,883
1152,729,875
1201,847,874
1310,1162,933
1262,1176,915
1226,1264,880
1160,1325,868
1153,1230,839
1101,1265,827
1081,1434,810
1044,1643,813
1004,2098,810
1070,2529,826
986,2735,813
1064,2778,834
999,2735,829
972,2654,844
954,2610,824
1006,2568,799
993,2520,748
977,2470,755
911,2436,735
842,2382,717
795,2212,711
741,2098,708
751,1865,724
742,1667,724
827,1687,735
891,1570,769
972,1378,804
1031,1279,788
1129,1204,803
1124,1164,828
1206,1039,845
1270,984,855
1282,895,871
1279,788,910
1262,749,912
1342,715,979
1340,653,996
1549,666,1125
1337,688,1079
1291,727,1046
1159,628,951
1167,654,933
1109,633,887
1188,702,869
1264,782,872
1361,924,972
1365,922,946
1307,892,924
1221,847,872
1224,769,840
1182,689,813
1170,706,803
1098,731,803
1034,738,794
1167,832,798
1028,877,818
1103,855,851
1068,853,828
1057,921,839
1023,955,827
1158,1001,805
1104,1018,767
1130,1079,749
1032,1195,736
914,1310,715
868,985,724
823,845,739
830,1121,741
852,1117,753
948,1004,772
1086,1116,815
1211,1169,839
1341,1189,881
1389,1161,884
1574,1336,927
1554,1350,968
1677,1275,985
1946,1200,1018
1841,1184,1149
1927,1122,1185
1957,1061,1244
2367,1047,1342
2232,994,1505
2018,1100,1497
2039,1095,1491
1879,1083,1404
1878,1122,1418
1880,1101,1300
2222,1542,1372
2513,2233,1407
2517,2304,1512
2446,1853,1423
2200,1690,1342
2108,1516,1253
2045,1532,1122
1943,1391,1084
1860,1235,1072
1718,1090,1064
1711,1065,994
1732,1192,953
1682,1161,953
1614,1054,936
1549,1069,920
1426,1128,945
1385,1142,952
1413,1173,885
1373,1200,804
1357,1217,766
1276,1146,756
1121,1182,728
994,953,709
887,784,713
878,801,709
851,930,729
926,940,765
1012,1005,797
1128,1089,841
1179,908,826
1222,905,827
1286,978,842
1331,917,894
1388,747,915
1425,807,916
1403,734,935
1414,673,944
1492,661,979
1499,626,992
1532,591,1106
1407,649,1139
1277,609,1088
1179,593,1017
1131,575,989
1071,549,910
1086,608,913
1167,607,885
1233,738,915
1284,742,917
1262,693,883
1200,671,850
1138,637,842
1064,548,803
1017,555,786
975,590,794
949,605,801
962,613,807
931,621,807
968,656,799
935,693,819
944,743,801
985,757,806
1008,853,776
994,816,761
1019,878,753
910,833,749
839,958,716
762,772,707
769,750,715
750,767,712
784,842,725
828,811,758
930,896,791
943,827,839
1066,648,829
1116,611,821
1171,644,830
1230,597,859
1254,538,882
1284,552,904
1290,511,923
1273,500,964
1370,503,953
1368,496,998
1345,469,1136
1367,565,1158
1230,521,1063
1109,481,1013
1066,447,949
1041,462,916
1087,475,893
1129,525,898
1190,593,929
1183,655,994
1104,620,921
1073,638,871
1055,652,858
980,534,823
957,562,825
956,550,820
900,569,821
997,617,815
939,636,841
913,669,832
971,723,854
933,733,812
952,793,829
966,834,811
975,876,761
980,907,763
857,941,747
852,1106,720
781,925,712
774,869,715
759,873,723
778,1070,736
825,953,774
900,1188,813
919,1252,861
1028,1059,855
1099,1017,843
1174,1248,857
1209,1093,881
1282,957,898
1374,1061,918
1409,965,931
1365,925,958
1403,913,956
1439,874,1007
1526,745,1066
1464,888,1134
1282,770,1046
1208,736,1013
1122,663,939
1095,692,917
1124,633,860
1106,784,887
1210,812,913
1202,868,969
1159,771,886
1112,718,874
1048,661,842
1002,621,807
991,631,790
946,635,803
938,553,796
926,616,784
925,603,806
950,566,805
987,627,824
908,626,813
931,676,821
941,724,808
975,777,782
970,842,775
921,914,757
867,1053,741
837,874,718
811,742,725
823,778,732
805,964,736
878,841,771
946,1001,804
1013,947,855
1104,801,842
1181,801,844
1255,850,858
1312,827,885
1353,690,908
1447,697,935
1507,661,925
1544,643,934
1568,634,945
1452,610,991
1500,542,1084
1390,626,1118
1225,583,1045
1165,588,991
1080,527,914
1063,543,915
1086,504,857
1129,571,877
1224,616,894
1230,718,922
1199,651,860
1198,636,843
1101,593,809
1040,594,798
1081,577,801
1061,635,799
1119,625,782
1113,702,772
1042,752,775
1013,728,802
1052,766,817
1028,779,817
1141,916,845
1228,999,860
1387,1093,832
1550,1072,844
1787,1351,879
1715,1367,877
1625,1575,900
1400,1322,888
1422,1224,897
1320,1296,902
1478,1310,927
1676,1583,955
1966,1701,996
2217,1733,1051
2431,1527,1069
2491,1263,1092
2514,1217,1111
2520,1169,1106
2478,1185,1110
2659,1214,1085
2697,1222,1121
2810,1118,1140
2731,1103,1122
2794,1106,1119
2885,1057,1102
2844,1103,1110
2778,1098,1110
2786,1126,1092
2576,1156,1107
