Tensometr 1,Tensometr 2,Tensometr 3
1111,1134,836
1170,973,873
1319,986,885
1415,981,925
1437,941,958
1574,933,1030
1695,786,1097
1830,818,1209
1829,869,1225
1774,887,1246
1601,820,1132
1490,862,1063
1412,888,1013
1477,826,1005
1754,1025,1012
2171,1358,1021
2258,1307,1058
2134,1208,993
2009,1041,972
1823,1065,949
1863,1001,939
1806,1032,887
1728,938,861
1612,931,847
1542,982,873
1596,1044,878
1518,1093,875
1510,1215,864
1427,1053,897
1512,1203,900
1410,1312,903
1526,1404,847
1577,1428,836
1495,1517,821
1283,1742,817
1122,1525,802
1039,1463,778
1027,1218,791
983,1211,789
1038,1385,809
1080,1358,824
1313,1563,879
1352,1515,919
1715,1510,912
1582,1604,974
1896,1561,994
1948,1379,1079
2274,1443,1104
2412,1459,1164
2440,1459,1255
2542,1628,1326
2422,1662,1359
2935,1554,1568
3115,1521,1735
3088,1867,1814
2972,1549,1554
2987,1686,1548
2841,1666,1484
2812,2128,1487
2714,2645,1476
2664,2821,1706
2645,2934,1717
2558,2444,1592
2512,2283,1400
2499,1682,1217
2395,1602,1173
2384,1467,1074
2186,1293,1033
2096,1262,996
2058,1308,953
1913,1271,916
1758,1134,946
1662,1063,891
1527,1016,910
1465,1038,898
1438,1072,878
1399,998,837
1372,994,781
1307,968,772
1157,1083,760
990,1161,723
896,1008,709
857,906,728
803,788,719
800,866,730
832,876,738
958,925,769
958,1018,815
1081,874,802
1093,843,806
1219,969,810
1221,980,848
1398,834,890
1499,914,907
1457,826,924
1519,876,978
1664,732,998
1723,730,1082
1860,697,1160
1811,788,1224
1546,740,1116
1517,741,1087
1361,699,999
1391,719,1013
1463,740,952
1610,894,1000
1797,1078,982
1758,1008,1057
1869,917,971
1698,863,947
1608,849,906
1520,826,880
1537,826,859
1443,771,858
1422,755,869
1360,825,838
1300,900,845
1274,843,836
1155,772,843
1039,716,846
1013,732,838
1039,752,808
1090,733,770
1055,760,772
1107,749,759
910,795,750
829,723,741
783,597,731
778,592,739
780,603,736
815,564,748
856,530,790
919,635,840
1004,545,828
1114,529,842
1158,556,850
1180,611,874
1291,561,884
1410,670,918
1399,658,949
1338,733,973
1533,644,1009
1579,720,1051
1667,695,1163
1611,823,1272
1451,780,1149
1421,810,1136
1292,720,1029
1267,785,1027
1256,760,974
1481,892,1049
1699,1048,1044
1691,1099,1100
1697,959,988
1607,952,954
1500,873,923
1499,750,897
1414,759,851
1341,745,859
1309,688,847
1207,776,845
1185,821,864
1153,858,880
1119,910,869
986,907,847
942,913,836
1030,1066,823
1045,1108,780
1057,1144,754
1058,1251,755
924,1511,743
869,1575,726
805,1277,716
765,1190,721
751,1183,716
778,1444,736
858,1457,749
930,1600,812
1006,1500,829
1149,1365,819
1119,1244,826
1279,1246,842
1271,1148,880
1430,1060,903
1413,946,910
1435,863,956
1493,882,957
1637,823,986
1616,791,1062
1665,762,1140
1485,762,1119
1361,783,1045
1270,776,998
1219,750,948
1257,687,892
1355,794,931
1622,872,921
1626,969,997
1551,835,945
1562,790,906
1459,796,845
1440,740,829
1336,679,819
1366,685,834
1244,648,839
1157,650,857
1181,712,825
1070,787,828
1174,743,822
1104,753,856
1037,784,852
1098,780,840
1171,786,810
1165,824,748
1163,882,760
951,897,759
889,857,733
814,757,736
785,786,744
771,815,739
805,842,752
839,850,775
964,998,806
1064,881,835
1135,844,844
1118,825,844
1184,925,857
1200,806,876
1449,797,878
1523,916,910
1507,791,959
1522,773,997
1610,785,1024
1620,784,1107
1746,747,1199
1650,814,1183
1501,763,1101
1470,781,1079
1426,688,1042
1463,676,1004
1722,720,998
2160,903,984
2366,1097,1018
2202,959,1028
2064,808,963
1803,812,922
1730,815,891
1656,755,875
1700,780,902
1807,789,926
1809,844,940
1874,837,944
1905,934,997
2030,1031,1098
2018,1021,1094
2467,1184,1146
2537,1249,1144
2926,1356,1115
3062,1328,1054
2794,1593,1079
2605,1399,1034
2337,1321,1013
1993,1229,957
1761,1229,952
1720,1367,969
1852,1482,1002
1834,1424,1020
1930,1763,1096
2011,1520,1136
2194,1859,1187
2221,1779,1146
2331,1950,1183
2368,1995,1191
2414,1988,1180
2175,2039,1220
2207,2018,1283
2326,1959,1352
2385,2185,1574
2441,2411,1812
2542,2983,1916
2647,2947,1865
2749,1768,1662
2677,1956,1563
2201,1697,1327
2343,1572,1334
2372,1529,1374
2460,1463,1408
2321,1152,1428
2218,1062,1354
1945,938,1254
1870,873,1110
1795,790,1029
1637,790,995
1511,692,976
1454,657,962
1469,656,874
1410,655,836
1272,655,858
1310,659,845
1233,686,850
1122,709,875
1173,716,845
1256,735,823
1154,829,778
1239,853,776
1061,846,776
935,827,746
882,725,736
829,663,731
813,738,744
820,773,752
920,735,774
975,832,802
982,764,834
1089,706,844
1129,752,851
1213,720,853
1255,732,889
1393,741,887
1463,847,923
1456,717,962
1549,716,1013
1758,691,1060
1878,717,1182
1814,733,1255
1793,843,1243
1531,710,1098
1484,705,1050
1397,626,979
1453,658,973
1513,673,944
1707,885,1048
1951,1065,1024
1977,1012,1088
1777,903,973
1660,948,933
1453,840,916
1353,789,885
1306,768,874
1210,776,839
1154,765,829
1053,877,826
1057,776,801
1006,710,778
983,753,773
902,747,770
961,812,757
930,795,738
982,765,706
911,791,705
857,969,693
768,901,684
734,835,690
720,699,693
700,704,705
697,771,710
764,730,732
837,800,763
872,755,799
953,754,806
986,838,831
1030,929,850
1124,853,901
1314,949,916
1383,1023,963
1425,902,1016
1563,888,1070
1725,878,1134
1849,894,1254
1927,879,1358
1883,1007,1413
1710,963,1267
1725,884,1192
1539,799,1082
1637,868,1100
1838,840,1041
2240,1221,1087
2337,1186,1095
2523,1223,1115
2107,1070,1046
1951,1014,1015
1637,886,973
1630,817,940
1585,774,891
1456,781,876
1424,753,866
1414,858,839
1424,886,850
1371,846,848
1263,838,846
1104,835,854
1139,944,832
1116,927,790
1199,1003,750
1133,978,758
1015,1199,734
931,1362,725
856,1350,715
813,1201,724
798,1416,726
749,1624,729
837,1708,750
870,2246,769
927,1971,819
999,1932,802
1062,2554,801
1085,2700,820
1204,2929,857
1275,2636,898
1386,2551,906
1397,2523,942
1375,2486,957
1561,2472,996
1583,2438,1028
1747,2390,1162
1609,2352,1202
1424,2278,1134
1321,2246,1070
1247,2210,987
1233,2186,969
1247,2165,944
1412,2079,979
1549,1804,959
1476,1547,1034
1371,1232,971
1402,1178,932
1268,1128,903
1225,1119,869
1220,865,858
1141,847,852
1119,840,847
1085,867,822
1040,880,824
998,813,834
974,808,814
900,789,814
946,812,805
1008,925,810
1048,977,761
1033,879,755
1005,959,759
888,1057,748
863,1008,735
836,843,726
818,918,740
789,995,745
859,1059,754
893,1078,788
982,1132,840
1009,931,853
1179,1060,834
1159,1231,867
1326,1177,874
1446,1045,902
1576,1083,909
1502,1045,942
1503,1010,980
1670,946,1014
1773,916,1044
1903,893,1179
1844,977,1239
1700,980,1196
1612,934,1126
1566,949,1145
1554,1036,1075
1743,1123,1076
1990,1457,1118
2427,1874,1208
2664,1690,1248
2490,1525,1156
2416,1454,1121
2260,1395,1052
2326,1405,1042
2242,1290,1017
2163,1325,1031
2286,1254,1003
2248,1304,1029
2219,1413,1022
2166,1430,1012
2119,1431,1033
2187,1406,1074
2562,2078,1075
2591,2006,1075
2809,1952,1041
2890,1941,963
3331,2595,945
2824,2683,883
1808,2635,813
1537,1898,787
1345,1568,802
1239,1755,798
1341,1898,816
1313,1536,837
1602,1971,894
1524,1706,913
1760,1587,918
1651,1662,947
1800,1560,948
1771,1436,1006
1918,1359,997
1942,1395,1042
1985,1329,1081
1992,1324,1184
2163,1141,1249
2330,1026,1432
2319,1031,1428
2205,1061,1391
1949,1028,1238
1805,1065,1196
1652,1073,1091
1696,1178,1081
1736,1166,1026
2006,1490,1077
2077,1385,1075
1982,1244,1007
1861,1060,954
1584,958,908
1630,895,875
1482,768,832
1447,788,849
1363,765,831
1309,749,807
1334,740,801
1199,737,808
1218,712,815
1151,695,800
1110,720,788
1181,736,770
1165,770,774
1138,702,733
1111,772,738
981,893,724
885,985,693
806,727,690
791,721,694
734,657,710
751,689,713
806,679,731
909,867,766
906,786,794
1033,859,793
1011,817,820
1150,896,825
1125,872,872
1312,875,869
1438,925,902
1375,805,957
1501,805,1024
1571,780,995
1655,711,1108
1641,604,1192
1510,615,1204
1367,512,1095
1363,468,1076
1246,437,1016
1264,406,992
1373,379,961
1572,457,1011
1559,467,1022
1578,439,1046
1576,402,968
1443,408,932
1378,408,898
1345,385,890
1331,382,878
1221,375,874
1225,379,844
1199,394,832
1077,396,853
1043,400,853
1009,416,839
1015,494,834
1123,527,840
1060,580,811
1040,600,770
963,652,742
891,737,729
819,761,712
797,722,718
766,699,723
768,867,730
789,866,738
842,853,764
923,948,813
956,934,837
1052,851,832
1064,844,842
1202,905,854
1188,867,889
1322,873,903
1435,904,934
1388,855,977
1415,815,1011
1567,785,1027
1600,783,1151
1628,749,1225
1496,835,1228
1313,781,1126
1305,815,1114
1200,811,995
1199,886,1014
1352,957,979
1513,1306,1048
1619,1722,1065
1633,1836,1082
1642,1338,984
1512,1402,944
1478,1182,876
1342,1034,874
1341,1026,843
1304,997,839
1315,1140,833
1261,1234,842
1162,1196,846
1144,1038,879
1232,1105,830
1100,1074,835
1177,1054,800
1139,1052,794
1149,1026,747
1046,1077,749
976,1070,736
874,1010,708
850,900,704
815,855,723
819,824,726
802,1015,733
902,905,761
978,1082,797
1049,856,826
1081,843,836
1154,814,835
1202,862,860
1264,759,879
1288,729,891
1456,745,914
1415,731,972
1402,747,973
1585,746,1055
1628,738,1144
1632,745,1238
1556,827,1231
1382,769,1127
1310,803,1097
1277,648,992
1231,679,995
1361,681,971
1512,841,1014
1651,984,1024
1770,917,1049
1672,787,960
1546,831,931
1418,680,875
1288,654,865
1219,650,848
1187,680,844
1206,668,826
1156,732,827
1076,716,841
1093,718,820
1151,760,809
1123,807,822
1109,790,789
1063,818,774
1090,813,729
1033,801,718
986,824,709
895,801,690
874,715,692
837,702,701
846,728,712
810,782,722
936,771,733
979,917,772
1103,840,814
1156,781,811
1248,773,826
1254,802,846
1533,728,872
1545,715,872
1618,752,895
1576,722,955
1585,691,1027
1877,689,1160
2020,671,1234
2059,681,1405
2035,726,1450
2038,706,1399
1974,662,1265
1971,614,1227
2214,607,1212
2426,705,1335
2480,1104,1637
2748,1270,2011
2627,1309,2158
2571,1301,2351
2443,1224,2119
2385,1198,1963
2382,1192,1980
2280,1158,1871
2291,1068,1908
2334,1037,1811
2283,1081,1968
2409,1149,1992
2542,1199,1908
2716,1332,1888
2487,1329,1838
2511,1384,2059
2535,1578,1974
2822,1766,2110
3078,2248,1962
3007,2883,1779
2835,2762,1417
2742,1861,1330
2496,1984,1315
2299,2202,1274
2228,1976,1234
2247,2009,1261
2308,1936,1282
2228,1665,1206
2217,1301,1172
2100,1249,1126
2205,1260,1067
2040,1080,1031
2005,976,1027
1876,849,1012
1761,786,1065
1824,793,1117
1958,779,1209
1883,747,1226
1912,794,1298
1688,766,1228
1573,731,1165
1369,628,1063
1343,624,1033
1347,576,970
1582,665,991
1862,722,1002
1854,777,1064
1684,754,1021
1559,714,961
1373,762,916
1310,636,891
1292,596,868
1190,617,852
1165,606,859
1132,605,835
1146,593,836
1076,586,822
1121,655,827
1112,675,803
1050,711,822
1158,726,807
1077,788,815
1123,789,775
1122,879,785
1006,1043,775
850,1039,751
823,835,744
784,758,757
787,876,751
779,938,764
886,847,778
912,871,822
999,951,860
1067,864,852
1116,855,837
1180,913,863
1266,823,881
1371,832,906
1457,825,947
1343,777,974
1455,742,946
1528,690,986
1505,627,1027
1590,585,1120
1420,599,1106
1311,574,1041
1194,523,966
1170,517,920
1165,497,885
1237,596,907
1483,690,900
1453,804,925
1473,687,910
1373,655,875
1337,659,848
1259,647,831
1270,625,820
1241,660,826
1205,625,815
1166,622,816
1247,617,812
1143,621,839
1264,635,858
1258,650,864
1288,731,890
1291,745,857
1307,755,865
1211,894,803
1235,973,818
1096,1159,786
946,1136,747
898,1019,739
862,964,754
874,847,768
895,1020,769
964,953,795
1051,1116,861
1168,1061,875
1282,1030,882
1235,989,881
1386,1107,900
1455,940,924
1534,921,964
1603,871,982
1518,810,1016
1656,820,1022
1744,752,1048
1756,712,1106
1844,734,1260
1581,701,1191
1479,727,1137
1387,677,1028
1307,680,988
1269,703,932
1426,777,970
1717,884,948
1724,1180,1026
1727,1092,1001
1635,1113,950
1444,1165,896
1394,1141,884
1376,1237,853
1387,1419,839
1283,1560,830
1210,1946,829
1240,2008,805
1138,2252,827
1222,2289,815
1162,2341,799
1078,2386,823
1102,2432,781
1121,2472,776
1118,2510,731
1047,2585,751
952,2623,728
898,2668,716
834,2710,710
812,2390,711
803,1980,720
810,1959,735
867,1804,754
950,1795,793
991,1561,815
1076,1317,827
1111,1180,839
1203,1131,855
1272,1076,878
1345,1068,901
1379,953,918
1388,842,975
1381,827,995
1528,755,1022
1569,726,1098
1627,727,1258
1431,758,1195
1355,745,1136
1278,700,1040
1244,669,997
1225,653,940
1392,720,968
1642,834,950
1796,1024,986
1734,970,1005
1638,858,932
1570,860,887
1582,813,879
1510,780,819
1438,817,819
1306,907,822
1266,869,802
1275,906,807
1211,854,834
1443,862,818
1385,947,792
1259,874,792
1234,909,786
1208,1079,763
1250,1096,758
1265,1157,718
1352,1214,694
1145,1116,697
